scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.219,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.111,158.37.63.0/24,80,closed,56,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.10,158.37.63.0/24,80,closed,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.139,158.37.63.0/24,80,closed,56,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.93,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.9,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.178,158.37.63.0/24,80,open,54,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.36,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.56,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.244,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.51,158.37.63.0/24,80,open,56,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.159,158.37.63.0/24,80,open,54,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.213,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.199,158.37.63.0/24,80,open,55,zmap
2025-09-29T14:20:32Z,2025-09-29T14-20-23Z,158.37.63.96,158.37.63.0/24,80,open,54,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.219,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.10,158.37.63.0/24,443,closed,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.111,158.37.63.0/24,443,closed,56,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.56,158.37.63.0/24,443,open,56,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.178,158.37.63.0/24,443,closed,54,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.51,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.96,158.37.63.0/24,443,open,54,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.159,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.244,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.93,158.37.63.0/24,443,open,56,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.139,158.37.63.0/24,443,closed,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.9,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.36,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.199,158.37.63.0/24,443,open,55,zmap
2025-09-29T14:20:42Z,2025-09-29T14-20-23Z,158.37.63.213,158.37.63.0/24,443,open,55,zmap
