scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.167.0.35,,80,open,244,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.167.8.221,,80,open,244,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,2.20.166.238,,80,open,54,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.167.10.176,,80,open,244,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.166.254.189,,80,open,244,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.167.8.38,,80,open,244,zmap
2025-10-30T15:37:03Z,2025-10-30T15-37-02Z,3.167.4.92,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.0.245,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.2.145,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.167.102,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.22.225.127,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.1.140,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.167.169,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.4.92,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.7.58,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.4.156,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.5.25,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.22.55.97,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.2.30,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.8.38,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.23.13.84,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.163.110,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.0.35,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.166.253.73,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.4.64,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.1.87,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.166.238,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.10.176,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.7.76,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.2.6,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.166.254.189,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.0.245,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.0.170,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.5.178,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.162.242,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.8.221,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,2.20.163.67,,80,open,54,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.166.254.106,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.167.2.249,,80,open,244,zmap
2025-10-30T15:37:04Z,2025-10-30T15-37-02Z,3.166.254.102,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.1.140,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,2.20.167.102,,80,open,54,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.6.220,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.10.133,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.2.145,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,2.20.163.52,,80,open,54,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.7.189,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.1.11,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.10.169,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.0.219,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,2.22.225.127,,80,open,54,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,2.22.225.121,,80,open,54,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.9.20,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.6.208,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,3.167.6.30,,80,open,244,zmap
2025-10-30T15:37:05Z,2025-10-30T15-37-02Z,2.20.166.129,,80,open,54,zmap
