saddr,success,ttl
5.158.193.76,1,53
5.158.192.165,1,53
5.158.192.80,1,53
5.158.193.75,1,53
5.158.194.49,1,118
5.158.193.216,1,118
5.158.193.146,1,118
5.158.192.169,1,54
5.158.192.83,1,53
5.158.193.110,1,118
5.158.193.135,1,118
5.158.193.131,1,53
5.158.193.111,0,118
5.158.194.55,1,118
5.158.193.98,1,118
5.158.193.108,1,118
5.158.194.131,0,54
5.158.193.97,1,118
5.158.194.146,0,54
5.158.193.81,1,118
5.158.193.207,1,118
5.158.193.19,1,53
5.158.193.33,1,118
5.158.193.91,1,118
5.158.193.107,1,118
5.158.193.102,1,53
5.158.193.95,1,53
5.158.193.66,1,118
5.158.194.48,1,118
5.158.194.59,1,118
5.158.194.5,1,118
