scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.163.56,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.7.169,,80,open,244,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.23.13.125,,80,open,58,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.163.224,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.166.253.181,,80,open,244,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.163.33,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.167.174,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.165.91,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.164.79,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.4.128,,80,open,246,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.1.159,,80,open,241,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.164.153,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.160.117,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.166.254.125,,80,open,246,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.160.52,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.2.192,,80,open,244,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.163.76,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.0.145,,80,open,241,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,2.20.167.233,,80,open,57,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.1.157,,80,open,246,zmap
2025-11-03T15:27:41Z,2025-11-03T15-27-41Z,3.167.7.217,,80,open,246,zmap
