saddr,success,ttl
31.24.128.192,1,55
31.24.128.206,1,55
31.24.128.94,1,55
31.24.135.110,1,55
31.24.135.217,1,55
31.24.135.183,1,55
31.24.128.254,1,55
31.24.135.6,1,55
31.24.128.240,1,55
31.24.128.197,1,55
31.24.135.100,1,55
31.24.128.220,1,55
31.24.135.79,1,55
31.24.135.72,1,55
31.24.129.50,1,55
31.24.135.231,1,55
31.24.135.201,1,55
31.24.135.105,1,55
31.24.128.70,1,55
31.24.135.210,1,55
31.24.128.95,1,55
31.24.128.205,1,55
31.24.135.187,1,55
31.24.128.253,1,55
31.24.135.29,1,55
31.24.135.111,1,55
31.24.135.175,1,55
31.24.128.235,1,55
31.24.135.93,1,55
31.24.132.129,0,55
31.24.128.91,1,55
31.24.135.60,1,55
31.24.128.215,1,55
31.24.135.167,1,55
31.24.134.148,0,55
31.24.128.77,1,55
31.24.128.89,1,55
31.24.135.63,1,55
31.24.135.104,1,55
31.24.130.61,0,55
31.24.135.233,1,55
31.24.128.124,1,55
31.24.135.143,1,55
31.24.135.11,1,55
31.24.135.225,1,55
31.24.128.198,1,55
31.24.135.249,1,55
31.24.128.227,1,55
31.24.129.23,1,55
31.24.128.87,1,55
31.24.128.200,1,55
31.24.128.234,1,55
31.24.135.215,1,55
31.24.128.218,1,55
31.24.128.62,1,55
31.24.135.173,1,55
31.24.129.15,1,55
31.24.128.81,1,55
31.24.134.144,0,55
31.24.134.115,0,55
31.24.131.209,0,55
31.24.133.92,0,55
31.24.131.198,0,55
31.24.130.11,0,55
31.24.130.212,0,55
31.24.133.122,0,55
