saddr,success,ttl
31.169.48.202,0,248
31.169.52.51,0,248
31.169.50.137,0,191
31.169.50.193,0,248
31.169.51.229,0,247
31.169.51.209,0,248
31.169.49.217,0,246
31.169.52.54,0,248
31.169.48.219,0,246
31.169.49.150,0,246
31.169.48.14,0,248
31.169.50.45,0,207
31.169.52.52,0,248
31.169.52.152,0,248
31.169.51.253,0,97
31.169.50.234,1,56
31.169.50.33,0,208
31.169.49.23,0,248
31.169.51.180,1,56
31.169.50.177,0,246
31.169.52.94,0,248
31.169.52.255,0,248
31.169.52.35,0,248
31.169.52.53,0,248
31.169.49.154,0,245
31.169.52.13,0,248
31.169.49.226,0,248
31.169.49.102,0,248
31.169.48.171,0,248
