saddr,success,ttl
158.37.63.170,0,56
158.37.63.244,1,56
158.37.63.87,0,57
158.37.63.58,1,57
158.37.63.168,1,56
158.37.63.55,0,56
158.37.63.133,0,56
158.37.63.200,1,56
158.37.63.131,1,56
158.37.63.101,1,57
158.37.63.121,0,56
158.37.63.93,1,56
158.37.63.22,0,56
158.37.63.182,0,56
158.37.63.250,1,57
158.37.63.145,1,56
158.37.63.199,1,57
158.37.63.56,1,56
158.37.63.114,1,57
158.37.63.229,1,57
158.37.63.62,1,56
158.37.63.188,0,56
158.37.63.213,1,56
158.37.63.160,1,55
158.37.63.193,1,57
158.37.63.43,1,56
