saddr,success,ttl
5.45.153.108,0,52
5.45.152.67,0,52
5.45.152.38,0,52
5.45.153.10,0,52
5.45.153.12,0,52
5.45.152.195,0,52
5.45.152.35,0,52
5.45.152.9,1,49
5.45.153.60,0,52
5.45.152.86,0,52
5.45.152.32,0,52
5.45.153.116,0,52
5.45.152.45,0,52
5.45.153.92,0,52
5.45.154.1,0,50
5.45.153.2,0,52
5.45.153.164,0,52
5.45.152.156,0,52
5.45.153.93,0,52
5.45.152.8,1,49
5.45.152.57,0,52
5.45.153.208,0,52
5.45.152.165,0,52
5.45.152.226,0,52
5.45.159.98,0,48
5.45.159.16,0,48
5.45.154.212,0,50
5.45.154.119,0,50
5.45.155.69,0,50
5.45.155.240,0,50
5.45.155.107,0,50
5.45.154.218,0,50
5.45.154.177,0,50
5.45.154.167,0,50
5.45.155.249,0,50
5.45.155.124,0,50
5.45.155.137,0,50
5.45.154.142,0,50
5.45.155.141,0,50
5.45.154.18,0,50
5.45.155.90,0,50
5.45.154.208,0,50
5.45.155.134,0,50
5.45.154.5,0,50
5.45.154.105,0,50
5.45.155.151,0,50
5.45.154.216,0,50
5.45.154.88,0,50
5.45.154.232,0,50
5.45.154.146,0,50
5.45.154.170,0,50
5.45.154.196,0,50
5.45.154.49,0,50
5.45.154.211,0,50
5.45.154.97,0,50
5.45.155.233,0,50
5.45.154.56,0,50
5.45.155.177,0,50
5.45.154.104,0,50
5.45.154.113,0,50
5.45.155.68,0,50
5.45.155.176,0,50
5.45.154.187,0,50
5.45.154.101,0,50
5.45.154.95,0,50
5.45.155.178,0,50
5.45.155.93,0,50
5.45.154.242,0,50
5.45.155.126,0,50
5.45.155.221,0,50
5.45.154.102,0,50
5.45.154.22,0,50
5.45.155.180,0,50
5.45.155.225,0,50
5.45.155.42,0,50
5.45.155.76,0,50
5.45.155.55,0,50
5.45.155.191,0,50
5.45.154.195,0,50
5.45.155.166,0,50
5.45.155.196,0,50
5.45.155.220,0,50
5.45.154.207,0,50
5.45.154.8,0,50
5.45.154.202,0,50
5.45.154.189,0,50
