saddr,success,ttl
5.83.230.4,0,50
5.83.230.92,0,50
5.83.224.108,0,50
5.83.227.61,0,50
5.83.230.199,0,50
5.83.230.103,0,50
5.83.230.166,0,50
5.83.230.88,0,50
5.83.230.23,0,50
5.83.224.25,0,243
5.83.231.75,0,51
5.83.231.43,0,50
5.83.229.151,0,49
5.83.229.148,0,49
5.83.230.76,0,50
5.83.230.40,0,50
5.83.224.66,1,50
5.83.229.204,0,51
5.83.227.141,0,243
5.83.225.165,0,242
5.83.227.161,0,242
5.83.229.181,0,49
5.83.224.101,0,50
5.83.229.163,0,49
5.83.229.162,0,49
5.83.229.161,0,49
5.83.225.18,0,50
5.83.230.52,0,50
5.83.230.142,0,50
5.83.230.155,0,50
5.83.229.221,0,51
5.83.224.114,0,50
5.83.229.180,0,49
5.83.229.153,0,49
5.83.227.214,0,51
5.83.227.45,0,50
5.83.227.245,0,243
5.83.230.85,0,50
5.83.230.30,0,50
5.83.224.125,0,50
5.83.227.37,0,50
5.83.224.36,0,50
5.83.227.80,0,50
5.83.227.60,0,50
5.83.227.30,0,50
5.83.231.131,0,50
5.83.229.156,0,49
5.83.224.112,0,50
5.83.230.69,0,50
5.83.230.134,0,50
5.83.224.6,0,49
5.83.230.83,0,50
5.83.230.216,0,50
5.83.230.224,0,50
5.83.230.94,0,50
5.83.230.79,0,50
5.83.227.233,0,243
5.83.231.193,0,243
5.83.230.177,0,50
5.83.229.193,0,243
5.83.231.2,0,51
5.83.231.49,0,50
5.83.229.184,0,49
5.83.229.145,0,49
5.83.227.56,0,50
5.83.230.175,0,50
5.83.230.53,0,50
5.83.225.226,1,49
5.83.230.149,0,50
5.83.231.100,0,51
5.83.225.113,0,242
5.83.224.124,0,50
5.83.227.254,1,114
5.83.229.147,0,49
5.83.224.227,0,50
5.83.227.59,0,50
5.83.229.170,0,49
5.83.230.65,0,50
5.83.230.102,0,50
5.83.229.183,0,49
5.83.227.68,0,50
5.83.224.194,0,51
5.83.230.125,0,50
5.83.230.215,0,50
5.83.230.6,0,50
5.83.230.138,0,50
5.83.230.36,0,50
5.83.230.219,0,50
5.83.231.186,0,243
5.83.230.173,0,50
5.83.230.181,0,50
5.83.230.73,0,50
5.83.224.167,1,114
5.83.224.109,0,50
5.83.227.166,0,51
5.83.224.110,0,50
5.83.224.89,0,241
5.83.224.174,0,51
5.83.224.253,0,243
5.83.230.54,0,50
5.83.229.166,0,49
5.83.230.71,0,50
5.83.224.45,0,50
5.83.224.201,0,242
5.83.230.179,0,50
5.83.224.204,0,50
5.83.230.154,0,50
5.83.230.227,0,50
5.83.230.183,0,50
5.83.225.129,0,243
5.83.224.119,0,50
5.83.227.63,0,50
5.83.227.64,0,50
5.83.227.23,0,50
5.83.224.97,0,242
5.83.230.45,0,50
5.83.230.180,0,50
5.83.230.56,0,50
5.83.227.253,0,243
5.83.229.142,0,49
5.83.229.152,0,49
5.83.227.229,0,243
5.83.227.249,0,243
5.83.230.15,0,50
5.83.225.134,1,114
5.83.230.3,0,50
5.83.227.85,0,50
5.83.231.145,0,243
5.83.231.1,0,243
5.83.225.121,0,242
5.83.225.141,0,242
5.83.224.77,0,242
5.83.225.211,0,50
5.83.225.220,0,50
5.83.225.216,0,50
