saddr,success,ttl
2.20.160.96,1,57
2.20.160.210,1,57
2.20.160.107,1,57
2.20.160.101,1,57
2.20.160.11,1,57
2.20.160.26,1,57
2.20.160.175,1,57
2.20.160.41,1,57
2.20.160.68,1,57
2.20.160.103,1,57
2.20.160.94,1,57
2.20.160.100,1,57
2.20.160.193,1,57
2.20.160.23,1,57
2.20.160.24,1,57
2.20.160.242,1,57
2.20.160.240,1,57
2.20.160.222,1,57
2.20.160.90,1,57
2.20.160.217,1,57
2.20.160.233,1,57
2.20.160.20,1,57
2.20.160.53,1,57
2.20.160.162,1,57
2.20.160.50,1,57
2.20.160.252,1,57
2.20.160.51,1,57
2.20.160.209,1,57
2.20.160.248,1,57
2.20.160.220,1,57
2.20.160.25,1,57
2.20.160.86,1,57
2.20.160.119,1,57
2.20.160.140,1,57
2.20.160.238,1,57
2.20.160.87,1,57
2.20.160.198,1,57
2.20.160.239,1,57
2.20.160.249,1,57
2.20.160.178,1,57
2.20.160.173,1,57
2.20.160.153,1,57
2.20.160.116,1,57
2.20.160.197,1,57
2.20.160.247,1,57
2.20.160.186,1,57
2.20.160.76,1,57
2.20.160.124,1,57
2.20.160.216,1,57
2.20.160.12,1,57
2.20.160.123,1,57
2.20.160.2,1,57
2.20.160.190,1,57
2.20.160.171,1,57
2.20.160.43,1,57
2.20.160.176,1,57
2.20.160.138,1,57
2.20.160.227,1,57
2.20.160.254,1,57
2.20.160.141,1,57
2.20.160.108,1,57
2.20.160.59,1,57
2.20.160.5,1,57
2.20.160.104,1,57
2.20.160.152,1,57
2.20.160.204,1,57
2.20.160.80,1,57
2.20.160.232,1,57
2.20.160.202,1,57
2.20.160.159,1,57
2.20.160.214,1,57
2.20.160.244,1,57
2.20.160.165,1,57
2.20.160.45,1,57
2.20.160.235,1,57
2.20.160.15,1,57
2.20.160.22,1,57
2.20.160.93,1,57
2.20.160.154,1,57
2.20.160.148,1,57
2.20.160.205,1,57
2.20.160.33,1,57
2.20.160.13,1,57
2.20.160.161,1,57
2.20.160.155,1,57
2.20.160.231,1,57
2.20.160.187,1,57
2.20.160.7,1,57
2.20.160.35,1,57
2.20.160.6,1,57
2.20.160.122,1,57
2.20.160.97,1,57
2.20.160.160,1,57
2.20.160.62,1,57
2.20.160.128,1,57
2.20.160.120,1,57
2.20.160.36,1,57
2.20.160.156,1,57
2.20.160.85,1,57
2.20.160.72,1,57
2.20.160.146,1,57
2.20.160.211,1,57
2.20.160.42,1,57
2.20.160.225,1,57
2.20.160.110,1,57
2.20.160.183,1,57
2.20.160.188,1,57
2.20.160.135,1,57
2.20.160.88,1,57
2.20.160.228,1,57
2.20.160.192,1,57
2.20.160.18,1,57
2.20.160.63,1,57
2.20.160.237,1,57
2.20.160.48,1,57
2.20.160.150,1,57
2.20.160.4,1,57
2.20.160.189,1,57
2.20.160.174,1,57
2.20.160.206,1,57
2.20.160.143,1,57
2.20.160.81,1,57
2.20.160.125,1,57
2.20.160.208,1,57
2.20.160.158,1,57
2.20.160.10,1,57
2.20.160.54,1,57
2.20.160.163,1,57
2.20.160.200,1,57
2.20.160.55,1,57
2.20.160.112,1,57
2.20.160.118,1,57
2.20.160.241,1,57
2.20.160.201,1,57
2.20.160.66,1,57
2.20.160.184,1,57
2.20.160.133,1,57
2.20.160.67,1,57
2.20.160.99,1,57
2.20.160.105,1,57
2.20.160.109,1,57
2.20.160.164,1,57
2.20.160.106,1,57
2.20.160.71,1,57
2.20.160.47,1,57
2.20.160.52,1,57
2.20.160.40,1,57
2.20.160.195,1,57
2.20.160.137,1,57
2.20.160.127,1,57
2.20.160.199,1,57
2.20.160.37,1,57
2.20.160.60,1,57
2.20.160.251,1,57
2.20.160.49,1,57
2.20.160.95,1,57
2.20.160.83,1,57
2.20.160.203,1,57
2.20.160.27,1,57
2.20.160.9,1,57
2.20.160.144,1,57
2.20.160.111,1,57
2.20.160.149,1,57
2.20.160.219,1,57
2.20.160.213,1,57
2.20.160.215,1,57
2.20.160.181,1,57
2.20.160.167,1,57
2.20.160.207,1,57
2.20.160.31,1,57
2.20.160.91,1,57
2.20.160.124,1,57
2.20.160.238,1,57
2.20.160.138,1,57
2.20.160.209,1,57
2.20.160.108,1,57
2.20.160.43,1,57
2.20.160.25,1,57
2.20.160.197,1,57
2.20.160.186,1,57
2.20.160.12,1,57
2.20.160.141,1,57
2.20.160.86,1,57
2.20.160.123,1,57
2.20.160.227,1,57
2.20.160.119,1,57
2.20.160.59,1,57
2.20.160.51,1,57
2.20.160.220,1,57
2.20.160.252,1,57
2.20.160.249,1,57
2.20.160.53,1,57
2.20.160.198,1,57
2.20.160.171,1,57
2.20.160.178,1,57
2.20.160.173,1,57
2.20.160.247,1,57
2.20.160.50,1,57
2.20.160.239,1,57
2.20.160.153,1,57
2.20.160.87,1,57
2.20.160.5,1,57
2.20.160.2,1,57
2.20.160.216,1,57
2.20.160.140,1,57
2.20.160.176,1,57
2.20.160.254,1,57
2.20.160.190,1,57
2.20.160.76,1,57
2.20.160.224,1,57
2.20.160.56,1,57
2.20.160.74,1,57
2.20.160.130,1,57
2.20.160.64,1,57
2.20.160.30,1,57
2.20.160.14,1,57
2.20.160.172,1,57
2.20.160.116,1,57
2.20.160.248,1,57
