saddr,success,ttl
193.215.148.191,0,245
81.95.92.185,0,49
84.48.86.200,0,113
185.126.38.41,0,50
81.95.92.27,0,49
79.171.80.92,0,242
85.93.241.207,0,48
80.203.18.25,0,51
5.100.182.213,0,99
93.124.131.66,0,243
109.108.209.1,1,48
212.33.156.197,0,242
195.0.138.10,0,51
84.49.165.208,0,50
193.212.105.105,0,243
89.9.174.189,0,46
82.134.43.197,0,52
88.93.184.251,0,246
77.40.150.2,0,51
85.167.118.248,0,55
193.213.86.9,0,246
84.205.36.246,0,45
217.118.57.210,0,51
62.73.201.25,0,242
62.50.164.93,0,243
45.88.124.166,0,111
62.24.36.33,0,243
62.249.171.198,1,51
80.239.127.99,0,239
213.52.49.128,0,50
185.174.85.212,1,52
188.94.220.45,0,50
80.212.110.160,0,55
85.113.177.153,0,44
84.49.164.69,0,51
84.49.214.21,0,51
81.167.215.114,0,53
85.93.235.124,0,48
46.16.52.181,0,52
85.200.244.192,0,244
193.212.90.157,0,245
213.52.48.166,0,50
79.161.49.220,0,245
78.26.5.117,0,47
62.97.242.254,0,243
212.67.60.173,0,47
62.92.144.186,0,243
109.189.145.16,0,54
109.247.63.235,0,245
89.10.118.120,0,51
38.180.77.198,1,51
77.223.165.250,0,48
80.239.110.183,0,46
78.31.80.229,0,51
212.33.143.186,0,51
81.93.101.179,0,42
81.167.49.136,0,242
85.252.107.223,0,52
213.167.124.201,0,243
193.213.7.26,0,53
91.135.57.29,0,48
84.215.252.94,0,114
81.93.160.105,0,243
84.48.56.253,0,50
212.33.152.145,0,242
78.26.35.167,0,240
141.227.166.76,1,50
195.204.224.77,0,238
84.202.28.186,0,52
51.120.1.114,1,47
82.116.67.229,0,243
91.135.53.111,0,48
193.212.105.153,0,243
213.138.187.93,0,48
213.145.168.113,0,243
89.9.189.56,0,45
89.10.224.47,0,52
79.174.18.245,0,239
85.113.170.104,0,43
213.138.170.180,0,50
62.73.255.132,0,243
141.195.34.122,1,42
139.117.254.92,0,238
89.10.241.176,0,50
5.83.224.234,0,47
178.174.113.221,0,50
193.215.183.65,0,243
212.125.202.81,0,243
38.180.1.183,1,51
185.174.85.244,1,52
217.118.52.210,0,50
77.223.167.154,0,48
193.212.226.98,0,53
93.158.98.52,0,51
88.87.45.5,0,242
89.10.150.247,0,49
91.135.50.178,0,48
178.164.25.211,0,52
146.247.178.99,0,242
89.10.104.174,0,50
212.67.52.109,0,243
84.49.183.117,0,49
84.210.221.142,1,50
217.31.100.209,0,46
91.209.31.161,0,48
178.174.113.242,0,50
81.95.80.168,0,50
77.223.161.182,0,48
83.108.70.14,0,52
85.93.254.154,0,48
85.252.152.167,0,50
89.250.121.215,0,244
77.223.164.109,0,48
89.151.205.130,0,52
213.161.250.217,0,241
89.10.227.191,0,52
80.232.0.9,0,239
141.195.36.87,1,41
93.124.132.125,0,239
84.49.141.252,0,53
185.47.41.204,1,48
82.148.173.73,0,50
62.50.179.80,0,51
213.234.75.9,0,225
194.248.34.33,0,245
62.92.112.65,0,238
46.66.166.232,0,50
141.0.8.160,1,48
84.211.180.53,0,49
213.52.93.69,0,48
20.100.203.145,1,49
91.218.184.123,0,51
141.195.36.99,0,42
85.93.227.211,0,48
5.100.176.169,0,48
89.10.118.52,0,51
84.49.170.253,0,50
185.92.211.38,0,50
195.225.4.57,0,243
84.49.222.10,0,51
195.159.108.152,1,50
5.100.176.93,0,48
45.88.125.5,0,111
85.93.226.158,0,50
62.97.249.219,0,243
213.145.189.149,0,243
89.207.137.4,0,49
213.128.166.178,0,50
213.236.200.192,1,49
193.213.58.141,0,246
85.196.127.1,0,239
77.223.163.173,0,48
146.247.228.232,1,51
217.149.113.121,0,243
212.125.229.135,0,242
141.195.41.57,0,42
146.247.171.253,0,241
20.251.145.180,1,47
81.167.16.1,0,245
46.203.127.3,0,52
136.234.165.96,0,50
213.128.163.181,0,44
194.248.33.209,0,243
195.1.28.28,0,49
85.113.166.135,0,42
82.134.104.228,0,244
89.250.122.28,0,242
109.247.239.210,0,52
62.92.72.56,0,243
91.149.4.251,0,50
