saddr,success,ttl
81.95.92.185,0,51
193.215.148.191,0,241
85.93.241.207,0,47
84.48.86.200,0,115
81.95.92.27,0,51
79.171.80.92,0,243
212.33.156.197,0,243
80.203.18.25,0,53
81.175.1.77,0,244
85.19.155.190,0,47
93.188.89.63,1,49
104.143.252.205,0,53
89.9.174.189,0,53
193.160.106.9,0,240
88.93.184.251,0,244
84.49.165.208,0,50
85.221.112.211,0,48
193.212.105.105,0,241
93.124.131.66,0,244
109.108.209.1,0,53
158.39.114.116,0,45
45.138.212.199,0,43
93.89.114.33,0,49
213.52.106.154,0,241
82.134.43.197,0,52
62.24.36.33,0,243
81.88.68.57,0,51
85.167.118.248,0,53
77.40.150.2,0,53
84.49.214.21,0,52
45.137.86.56,0,50
91.135.50.243,0,47
79.160.69.127,0,244
80.212.110.160,0,53
188.94.220.45,0,53
81.167.215.114,0,55
85.200.248.76,0,243
185.139.190.168,0,40
146.247.204.122,0,243
193.91.178.165,0,242
85.200.230.144,0,243
62.73.201.25,0,244
62.50.164.93,0,245
178.232.192.85,0,56
84.205.36.246,0,46
193.213.86.9,0,244
45.88.124.166,0,115
84.48.105.89,0,52
217.17.223.241,0,246
185.174.85.212,1,51
185.181.61.56,0,53
109.189.38.217,0,50
80.232.49.145,0,241
193.90.24.50,0,243
146.247.204.1,0,243
80.239.127.99,0,240
212.33.149.89,0,240
84.49.198.75,0,52
85.113.177.153,0,45
78.26.5.117,0,235
31.169.48.134,0,245
80.239.110.183,0,48
46.203.127.39,0,53
137.221.28.4,0,242
194.248.34.137,0,243
89.9.189.56,0,53
46.16.52.181,0,51
84.49.164.69,0,52
86.62.191.129,0,243
85.93.235.124,0,47
89.10.252.85,0,49
62.92.144.186,0,242
85.200.244.192,0,244
62.97.242.254,0,243
178.174.125.251,0,51
91.135.48.123,0,50
213.52.40.215,0,242
85.200.240.163,0,244
137.221.28.8,0,242
109.189.145.16,0,52
185.92.211.225,0,52
79.161.49.220,0,244
85.93.228.220,0,47
77.223.165.250,0,47
193.212.90.157,0,243
212.67.60.173,0,49
38.180.77.198,0,46
78.31.80.229,0,40
155.4.171.97,0,239
81.167.49.136,0,242
213.128.181.162,0,49
213.167.124.201,0,243
212.33.152.145,0,243
82.148.176.109,0,51
185.67.41.58,0,50
81.93.101.179,0,43
193.213.7.26,0,51
155.4.237.16,0,239
89.10.118.120,0,52
51.175.154.102,0,55
86.62.150.51,0,49
91.135.57.29,0,47
141.227.166.76,0,54
84.215.252.94,0,123
62.73.255.132,0,244
129.240.255.225,0,52
85.167.155.242,0,52
195.204.224.77,0,239
84.202.28.186,0,50
139.117.254.92,0,236
88.91.138.83,0,117
84.48.65.60,0,51
213.138.187.93,0,50
85.252.133.254,0,241
213.52.36.180,0,244
89.10.224.47,0,53
213.145.168.113,0,244
195.1.251.109,0,243
185.180.234.49,0,237
78.26.60.17,0,235
157.22.95.16,0,52
78.26.35.167,0,235
91.135.53.111,0,47
193.215.176.201,0,240
188.124.158.145,0,52
213.52.55.47,0,243
213.138.170.180,0,51
89.10.169.175,0,51
84.48.56.253,0,51
185.47.42.167,0,51
193.212.105.153,0,241
82.116.67.229,0,242
195.139.20.153,0,240
85.113.170.104,0,44
81.93.160.105,0,244
37.18.51.170,0,53
88.94.66.103,0,244
62.97.249.147,0,243
77.223.167.154,0,47
141.195.34.122,0,44
79.174.18.245,0,240
51.175.166.64,1,118
193.213.16.61,0,244
89.10.241.176,0,51
193.215.183.65,0,242
217.118.52.210,0,52
85.252.132.22,0,243
89.10.104.174,0,51
91.135.50.178,0,47
155.4.40.198,0,47
178.164.25.211,0,53
185.174.85.244,1,51
109.247.224.71,0,243
38.180.1.183,0,46
85.113.165.71,0,44
5.83.224.234,0,48
136.234.164.138,0,50
148.122.180.0,0,241
78.158.251.190,0,52
88.93.177.185,0,243
84.212.84.65,0,52
178.174.113.221,0,52
89.10.150.247,0,50
212.125.202.81,0,244
217.31.100.209,0,48
85.166.142.36,0,51
84.49.183.117,0,50
84.234.251.133,1,50
195.139.22.140,0,245
93.158.98.52,0,54
77.88.74.18,0,244
91.209.31.161,0,50
84.210.221.142,0,56
146.247.178.99,0,243
77.223.161.182,0,47
178.174.113.242,0,52
82.146.77.103,0,48
185.142.196.70,0,240
217.168.82.53,0,240
81.166.158.216,0,55
146.247.131.171,0,50
212.33.138.193,0,242
89.250.121.215,0,245
136.234.218.85,0,52
83.108.70.14,0,51
81.166.10.80,0,244
85.93.254.154,0,47
213.128.188.205,0,49
46.227.158.28,0,52
81.167.90.241,0,243
212.67.52.109,0,245
88.84.38.124,0,237
88.87.45.5,0,245
195.204.184.16,0,51
195.139.250.181,0,47
84.49.150.227,0,51
85.221.39.199,0,244
193.71.127.105,0,244
81.191.194.146,0,48
193.213.63.153,0,241
62.101.232.137,0,243
129.240.24.202,0,244
195.204.48.108,0,240
217.171.200.172,0,47
141.195.36.99,0,44
89.151.205.130,0,53
81.166.15.120,0,244
62.24.34.82,1,114
178.248.96.24,0,47
80.232.0.9,0,240
79.160.229.94,0,52
141.0.91.244,0,243
212.89.120.50,0,51
89.10.178.3,0,51
82.134.94.5,0,243
77.223.164.109,0,47
194.248.34.33,0,244
89.10.227.191,0,53
93.124.132.125,0,241
62.50.179.80,0,53
85.113.177.232,0,46
62.92.112.65,0,236
84.49.216.226,0,52
64.137.65.33,0,52
85.93.227.211,0,47
213.52.34.47,0,242
84.49.189.40,0,51
141.195.36.87,0,43
84.49.141.252,0,54
62.97.206.16,0,243
84.49.222.10,0,52
