saddr,success,ttl
5.83.229.230,0,51
5.83.229.166,0,49
5.83.230.26,0,50
5.83.227.26,0,50
5.83.229.134,0,49
5.83.231.72,0,51
5.83.230.7,0,50
5.83.229.218,0,51
5.83.229.194,0,51
5.83.224.65,0,243
5.83.227.71,0,50
5.83.231.99,0,51
5.83.224.112,0,50
5.83.229.179,0,49
5.83.225.74,0,51
5.83.225.158,0,51
5.83.229.209,0,51
5.83.230.112,0,50
5.83.229.132,0,49
5.83.229.157,0,49
5.83.229.154,0,49
5.83.230.156,0,50
5.83.230.138,0,50
5.83.230.209,0,50
5.83.224.42,0,50
5.83.224.49,0,50
5.83.230.102,0,50
5.83.230.69,0,50
5.83.224.69,0,243
5.83.230.81,0,50
5.83.227.155,1,50
5.83.229.169,0,49
5.83.227.153,0,242
5.83.224.166,1,114
5.83.225.141,0,242
5.83.225.65,0,243
5.83.224.233,0,243
5.83.230.193,0,50
5.83.231.18,0,51
5.83.224.109,0,50
5.83.227.80,0,50
5.83.227.21,0,50
5.83.227.32,0,50
5.83.231.82,0,50
5.83.231.45,0,50
5.83.224.120,0,50
5.83.227.23,0,50
5.83.230.167,0,50
5.83.230.93,0,50
5.83.231.75,0,51
5.83.230.125,0,50
5.83.230.226,0,50
5.83.230.58,0,50
5.83.229.171,0,49
5.83.230.204,0,50
5.83.227.209,0,243
5.83.230.72,0,50
5.83.230.28,0,50
5.83.231.146,0,51
5.83.230.3,0,50
5.83.229.197,0,51
5.83.227.145,0,242
5.83.229.199,0,51
5.83.230.51,0,50
5.83.225.249,0,241
5.83.227.249,0,243
5.83.231.1,0,243
5.83.230.1,0,242
5.83.230.91,0,50
5.83.230.19,0,50
5.83.224.203,0,50
5.83.227.253,0,243
5.83.224.194,0,51
5.83.230.198,0,50
5.83.230.224,0,50
5.83.224.116,0,50
5.83.231.117,0,51
5.83.224.236,0,51
5.83.229.174,0,49
5.83.231.26,0,48
5.83.227.150,0,51
5.83.231.44,0,50
5.83.230.119,0,50
5.83.227.225,0,243
5.83.230.101,0,50
5.83.230.133,0,50
5.83.227.1,0,242
5.83.230.217,0,50
5.83.227.165,0,243
5.83.231.193,0,243
5.83.229.208,0,51
5.83.230.64,0,50
5.83.229.156,0,49
5.83.229.139,0,49
5.83.224.103,0,50
5.83.224.235,0,51
5.83.224.17,0,243
5.83.231.61,0,50
5.83.227.40,0,50
5.83.230.84,0,50
5.83.229.170,0,49
5.83.229.163,0,49
5.83.227.22,0,50
5.83.230.15,0,50
5.83.225.178,0,49
5.83.230.25,0,50
5.83.230.130,0,50
5.83.230.22,0,50
5.83.229.214,0,51
5.83.230.45,0,50
5.83.230.27,0,50
5.83.225.117,0,242
5.83.230.10,0,50
5.83.229.227,0,51
5.83.231.25,0,240
5.83.230.109,0,50
5.83.225.181,0,242
5.83.229.225,0,51
5.83.229.130,0,48
5.83.224.137,0,243
5.83.225.177,0,241
5.83.225.233,0,241
5.83.224.36,0,50
5.83.230.149,0,50
5.83.227.38,0,50
5.83.227.34,0,50
5.83.224.237,0,51
5.83.224.170,1,51
5.83.231.130,0,50
5.83.227.62,0,50
5.83.227.46,0,50
5.83.230.157,0,50
5.83.231.59,0,50
5.83.225.102,0,49
5.83.227.83,0,50
5.83.227.25,0,50
5.83.230.169,0,50
5.83.230.6,0,50
5.83.229.136,0,49
5.83.229.213,0,51
5.83.230.180,0,50
5.83.229.131,0,49
5.83.231.102,0,51
5.83.230.32,0,50
5.83.230.214,0,50
5.83.229.216,0,51
5.83.227.237,0,243
5.83.229.196,0,51
5.83.229.202,0,51
5.83.227.198,1,113
5.83.225.37,0,242
5.83.227.233,0,243
5.83.225.225,0,242
5.83.231.145,0,243
5.83.224.217,0,243
5.83.231.113,0,243
5.83.225.215,0,50
5.83.225.220,0,50
5.83.225.219,0,50
5.83.225.217,0,50
5.83.225.218,0,50
