saddr,success,ttl
31.24.129.62,1,55
31.24.128.225,1,55
31.24.129.28,1,55
31.24.128.51,1,55
31.24.128.221,1,55
31.24.129.5,1,55
31.24.129.19,1,55
31.24.128.200,1,55
31.24.128.47,1,55
31.24.135.81,1,55
31.24.135.173,1,55
31.24.135.226,1,55
31.24.135.22,1,55
31.24.128.84,1,55
31.24.135.225,1,55
31.24.135.26,1,55
31.24.128.255,1,55
31.24.135.244,1,55
31.24.135.159,1,55
31.24.135.222,1,55
31.24.128.93,1,55
31.24.128.205,1,55
31.24.129.21,1,55
31.24.135.140,1,55
31.24.129.42,1,55
31.24.135.247,1,55
31.24.135.3,1,55
31.24.135.67,1,55
31.24.128.122,1,55
31.24.135.74,1,55
31.24.128.62,1,55
31.24.135.206,1,55
31.24.135.228,1,55
31.24.128.209,1,55
31.24.129.29,1,55
31.24.134.65,0,55
31.24.128.215,1,55
31.24.128.76,1,55
31.24.131.90,0,55
31.24.135.164,1,55
31.24.129.7,1,55
31.24.129.27,1,55
31.24.135.251,1,55
31.24.128.232,1,55
31.24.134.33,0,55
31.24.132.149,0,55
31.24.128.248,1,55
31.24.129.61,1,55
31.24.135.5,1,55
31.24.135.41,1,55
31.24.133.102,0,55
31.24.129.36,1,55
31.24.135.34,1,55
31.24.129.6,1,55
31.24.129.44,1,55
31.24.135.220,1,55
31.24.135.35,1,55
31.24.128.97,1,55
31.24.135.232,1,55
31.24.135.218,1,55
31.24.135.254,1,55
31.24.135.195,1,55
31.24.135.153,1,55
31.24.131.248,0,55
31.24.131.38,0,55
31.24.131.203,0,55
31.24.130.200,0,55
31.24.131.9,0,55
