scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,3.167.10.164,,80,open,244,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,2.20.167.24,,80,open,54,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,3.167.3.51,,80,open,244,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,2.20.165.222,,80,open,54,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,3.166.253.134,,80,open,244,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,3.166.254.71,,80,open,244,zmap
2025-10-30T14:35:19Z,2025-10-30T14-35-18Z,3.167.8.31,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.7.179,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.3.51,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.164.187,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.167.24,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.10.164,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.8.95,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.165.222,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.6.39,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.165.63,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.166.253.134,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.165.98,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.22.55.118,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.2.162,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,2.20.162.197,,80,open,54,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.3.164,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.0.71,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.10.205,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.1.218,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.1.207,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.9.125,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.166.254.71,,80,open,244,zmap
2025-10-30T14:35:20Z,2025-10-30T14-35-18Z,3.167.7.142,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.4.252,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.164.131,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.164.49,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.8.31,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.7.179,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.23.13.44,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.1.79,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.7.46,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.8.95,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.22.225.89,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.164.187,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.5.91,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.163.50,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.0.222,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.165.63,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.6.105,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,3.167.5.234,,80,open,244,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.165.107,,80,open,54,zmap
2025-10-30T14:35:21Z,2025-10-30T14-35-18Z,2.20.162.197,,80,open,54,zmap
