saddr,success,ttl
64.137.68.43,0,53
185.166.205.75,0,243
62.97.249.139,0,243
31.24.129.29,0,53
82.148.190.225,0,51
139.28.127.254,0,235
77.222.186.27,0,40
193.212.252.134,0,244
89.10.100.22,0,52
89.10.179.112,0,51
212.33.138.228,0,246
62.92.225.63,0,243
185.243.218.180,0,53
213.138.170.93,0,51
81.191.72.251,0,48
84.49.136.109,0,54
84.214.154.6,0,52
77.223.173.93,0,47
155.4.187.193,0,52
78.26.39.44,0,235
193.215.150.149,0,240
46.246.122.38,0,55
212.33.146.28,0,244
37.49.146.190,0,111
195.1.193.2,0,49
77.223.175.19,0,47
84.16.196.47,0,245
85.165.167.15,0,53
85.93.243.140,0,47
84.205.47.194,0,48
89.250.115.153,0,245
84.48.97.80,0,52
157.22.63.243,0,52
185.174.85.232,1,51
91.135.53.222,0,47
85.19.199.17,0,243
81.95.87.230,0,52
89.10.174.243,0,51
81.191.26.26,0,52
155.4.168.27,0,46
148.122.195.129,0,53
217.31.104.125,0,49
193.0.222.5,0,51
95.130.216.185,0,246
88.84.54.152,0,41
88.93.168.153,0,244
80.202.235.45,0,53
77.223.162.16,0,47
82.194.205.78,1,59
62.73.254.5,0,243
62.50.162.64,0,245
46.249.230.64,0,52
89.10.118.181,0,52
193.214.146.90,0,243
193.215.150.205,0,240
169.40.160.9,0,53
185.181.62.27,0,53
188.93.189.80,0,47
158.36.21.208,0,245
89.10.178.237,0,51
141.0.140.223,0,60
104.250.205.117,0,53
89.10.229.106,0,50
85.93.252.9,0,47
31.169.49.47,0,245
84.234.190.45,0,245
194.110.207.84,0,53
82.134.6.157,0,244
195.181.149.73,0,49
85.113.179.75,0,46
77.222.168.60,0,39
109.247.30.29,0,245
79.171.85.218,0,244
141.0.114.217,0,244
79.161.55.29,0,243
195.225.21.5,0,244
79.161.39.120,0,247
89.185.81.9,0,118
213.52.40.133,0,242
213.236.227.81,0,48
141.0.94.233,0,244
195.225.10.190,0,245
194.32.107.208,0,53
62.97.238.162,0,241
46.9.135.12,0,51
195.225.17.194,0,244
62.97.192.166,0,52
185.24.189.89,0,47
83.242.0.49,0,242
141.0.90.97,0,244
89.10.177.135,0,51
84.49.142.58,0,54
85.252.135.218,0,242
185.143.217.29,0,41
185.67.40.197,0,50
212.20.197.113,0,244
89.207.136.73,0,51
84.205.36.107,0,46
185.170.249.129,0,244
5.100.176.248,0,47
45.138.212.58,0,43
212.251.162.205,1,51
176.125.246.94,0,237
80.239.119.39,0,53
79.161.5.40,0,244
213.52.40.12,0,243
129.240.133.11,0,51
93.89.35.19,0,245
5.100.183.57,0,47
193.201.223.1,0,242
143.110.96.4,0,45
217.13.26.157,0,244
129.240.168.179,0,51
89.11.7.90,0,52
84.48.80.215,0,51
129.241.0.29,0,239
5.83.231.18,0,48
81.167.194.15,0,241
213.138.171.70,0,51
128.0.16.25,0,50
89.207.136.125,0,51
89.10.238.201,0,50
46.183.171.232,0,51
82.134.93.180,0,243
89.10.244.248,0,51
185.91.153.107,0,49
213.234.99.26,0,240
153.110.131.232,0,241
89.250.112.29,0,244
158.37.6.86,0,52
213.234.115.0,0,243
78.26.6.131,0,235
193.213.202.105,0,244
178.248.101.70,0,47
128.39.44.65,0,239
141.0.140.206,0,91
178.21.131.193,0,53
158.37.6.111,0,52
5.100.176.193,0,47
104.250.206.22,0,53
212.125.235.126,0,243
188.113.102.19,0,51
185.178.6.102,0,51
109.108.205.227,0,59
155.4.14.86,0,47
84.48.100.15,0,52
213.128.179.2,0,50
62.24.35.217,0,242
91.189.181.89,0,244
89.10.210.92,0,50
213.128.173.155,0,41
178.255.145.201,0,246
51.120.240.236,1,115
37.26.212.18,0,245
89.207.142.38,0,51
213.236.227.58,0,48
85.19.217.241,0,241
88.94.90.49,0,244
46.212.112.49,0,56
89.10.225.105,0,53
46.16.48.254,0,51
84.16.192.126,0,244
62.73.193.17,0,243
62.16.147.194,0,52
193.215.144.113,0,241
84.48.107.66,0,52
84.210.195.161,0,55
5.83.224.225,0,239
88.91.243.72,0,53
84.48.70.70,0,51
146.247.170.27,0,241
79.160.229.33,0,244
89.10.242.133,0,51
62.148.45.207,0,240
193.71.141.37,0,46
77.222.177.117,0,44
176.125.246.102,0,237
95.34.137.73,0,50
89.10.193.55,0,51
96.62.45.26,0,53
80.213.202.141,0,242
78.26.18.164,0,235
213.52.64.70,0,241
178.248.103.17,0,50
81.27.44.6,0,53
87.248.20.214,0,51
185.178.5.230,0,51
80.232.19.173,0,241
85.93.227.130,0,47
85.93.239.167,0,47
