scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,3.167.9.240,,80,open,244,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,3.167.4.46,,80,open,244,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,2.20.160.166,,80,open,54,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,2.22.225.56,,80,open,54,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,3.167.7.181,,80,open,244,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,2.20.167.174,,80,open,54,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,3.167.2.173,,80,open,244,zmap
2025-10-30T17:03:38Z,2025-10-30T17-03-37Z,2.20.163.169,,80,open,54,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,2.22.55.42,,80,open,54,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.167.9.162,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.166.253.214,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.166.254.221,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,2.20.162.211,,80,open,54,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.167.5.187,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.166.254.180,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.167.2.97,,80,open,244,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,2.20.162.84,,80,open,54,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,2.20.167.174,,80,open,54,zmap
2025-10-30T17:03:39Z,2025-10-30T17-03-37Z,3.167.6.84,,80,open,244,zmap
