saddr,success,ttl
144.127.49.169,0,241
84.48.86.200,0,115
193.150.23.179,0,53
212.33.156.197,0,243
213.142.84.34,0,244
89.9.174.189,0,53
81.175.1.77,0,244
82.148.168.222,0,52
81.95.92.27,0,51
81.95.92.185,0,51
193.90.24.50,0,243
84.49.165.208,0,50
109.189.38.217,1,50
37.26.218.172,0,235
104.64.185.242,0,247
193.160.106.9,0,240
85.167.118.248,0,53
82.25.34.185,0,54
213.52.106.154,0,241
88.93.184.251,0,244
80.203.18.25,0,53
84.48.108.24,0,52
77.40.150.2,0,53
91.186.72.238,0,238
79.171.80.92,0,243
80.212.110.160,0,53
84.48.105.89,0,52
188.94.220.45,0,53
45.138.212.199,0,43
45.154.55.56,0,53
89.10.164.63,0,53
104.64.187.118,0,247
185.139.190.168,0,40
185.181.61.56,0,53
31.169.48.134,0,245
172.238.152.52,0,247
158.39.4.109,0,246
169.40.160.198,0,54
81.27.43.68,0,53
193.91.178.165,0,242
212.33.149.89,0,240
109.189.162.23,0,243
158.37.3.50,0,247
212.67.60.173,0,49
143.14.42.110,0,54
84.49.214.21,0,52
80.202.235.19,0,53
137.217.253.182,0,248
81.88.68.57,0,51
144.127.71.229,0,241
158.39.114.116,0,45
86.105.22.33,0,242
178.232.192.85,0,56
62.97.242.254,0,243
83.118.131.11,0,244
89.10.118.120,0,52
89.10.252.85,0,49
86.62.191.129,0,243
137.221.28.8,0,239
84.49.198.75,0,52
46.66.187.148,0,49
38.180.77.198,0,46
86.105.22.116,0,242
195.1.200.181,0,240
185.92.211.225,0,52
185.235.229.254,0,244
109.189.145.16,0,52
158.39.4.7,0,246
84.48.56.253,0,51
81.93.160.105,0,244
155.4.171.97,0,239
193.214.86.42,0,243
88.94.66.103,0,244
86.62.150.51,0,49
62.176.219.23,0,245
158.36.19.159,0,247
85.113.177.153,0,45
82.148.176.109,0,51
89.10.87.93,0,50
141.227.166.76,0,54
85.167.155.242,0,52
84.49.164.69,0,52
185.148.178.211,0,240
157.22.95.16,0,52
213.145.168.113,0,244
84.215.252.94,0,123
193.168.158.236,0,52
51.175.154.102,0,55
172.238.152.169,0,247
143.14.40.224,0,54
89.10.231.250,0,54
213.138.187.93,0,50
213.52.55.47,0,243
85.252.133.254,0,241
83.243.234.37,0,56
193.156.20.32,0,55
46.250.221.57,0,242
46.66.170.136,0,239
188.124.158.145,0,52
89.10.224.47,0,53
195.139.20.153,0,240
62.73.255.132,0,244
31.24.132.137,0,53
85.113.170.104,0,44
144.127.80.242,0,241
213.52.36.180,0,244
80.173.230.249,0,51
83.243.173.66,0,56
88.84.32.176,0,243
185.214.16.11,0,245
157.97.152.114,0,238
89.10.169.175,0,51
195.1.251.109,0,243
84.48.116.200,0,52
81.93.101.179,0,43
178.174.125.251,0,51
85.113.165.71,0,44
94.127.63.225,0,243
5.83.224.234,0,48
178.174.113.221,0,52
151.157.2.178,0,247
38.180.1.183,1,46
84.234.251.133,1,50
172.238.128.41,0,247
81.95.89.20,0,51
136.234.164.138,0,51
109.247.224.71,0,243
89.10.104.174,0,51
81.166.190.171,0,49
195.204.224.77,0,239
89.10.150.247,0,50
78.158.251.190,0,48
88.84.38.124,0,237
136.234.218.85,0,52
158.39.104.137,0,247
188.124.157.54,0,52
85.252.132.22,0,243
84.210.147.113,0,54
151.216.190.88,0,241
77.88.74.18,0,244
91.209.31.161,0,50
217.168.82.53,0,240
93.158.98.52,0,54
185.47.42.167,0,51
84.49.183.117,0,50
155.4.40.198,0,47
84.214.107.198,0,60
104.64.169.129,0,247
146.247.178.99,0,243
193.168.157.47,0,52
178.164.25.211,0,53
217.31.100.209,0,48
212.33.138.193,0,242
80.91.32.12,0,244
88.91.138.83,0,244
172.238.139.5,0,247
109.108.207.139,0,59
81.167.90.241,0,243
144.127.100.226,0,241
81.95.88.138,0,51
178.174.113.242,0,52
151.157.24.242,0,247
79.171.80.3,0,243
84.49.216.226,0,52
85.221.39.199,0,244
84.49.150.227,0,51
89.250.121.215,0,245
89.151.205.130,0,53
193.71.127.105,0,244
89.207.141.25,0,51
86.105.23.40,0,242
89.10.241.176,0,51
104.64.179.244,0,247
82.196.192.209,0,241
172.238.142.144,0,247
195.139.250.181,0,47
82.148.168.62,0,52
195.204.48.108,0,240
158.38.60.177,0,247
194.146.9.100,0,239
172.238.150.172,0,247
217.31.97.202,0,240
193.156.98.3,1,44
217.171.195.14,0,48
82.148.173.73,0,52
195.1.165.233,0,52
62.101.232.137,0,243
158.37.171.93,0,247
89.10.178.3,0,51
23.214.96.220,0,247
104.64.162.220,0,247
141.0.91.244,0,243
185.28.130.93,0,246
77.222.180.210,0,43
84.49.141.252,0,54
213.52.34.47,0,242
217.171.200.172,0,47
79.160.229.94,0,52
88.88.44.71,0,53
141.0.8.160,0,45
195.139.22.140,0,245
84.48.65.179,0,51
95.34.56.241,0,242
212.67.61.28,0,49
185.142.196.70,0,240
185.148.179.118,0,239
37.202.57.245,0,54
212.89.120.50,0,51
81.88.69.47,0,51
85.93.226.158,0,50
83.108.70.14,1,51
85.200.198.107,0,243
83.243.250.247,0,55
83.243.247.245,0,56
89.10.118.52,0,52
62.101.244.105,0,240
144.127.125.17,0,241
185.178.6.59,0,51
82.145.210.237,0,46
89.151.226.79,0,245
84.49.222.10,0,52
185.92.211.38,0,51
104.64.178.239,0,247
85.19.177.191,0,48
62.176.219.35,0,245
84.211.22.147,0,56
83.143.83.204,0,246
80.212.25.56,0,51
85.113.177.232,0,46
129.241.30.155,0,45
195.159.212.48,0,242
89.10.227.191,0,53
45.89.61.7,0,49
46.226.11.207,0,53
141.195.41.57,0,44
46.212.39.173,0,54
158.39.87.141,0,247
46.66.169.221,0,241
152.94.30.3,0,47
46.66.160.204,0,50
81.167.16.1,0,247
37.72.187.22,0,47
88.93.177.185,0,243
146.247.171.253,0,243
46.227.154.232,0,52
178.232.149.39,0,54
46.212.103.122,0,56
85.164.214.38,0,51
172.238.154.78,0,247
46.66.166.232,0,50
85.166.47.68,0,242
79.161.155.47,0,243
89.207.139.157,0,51
172.238.136.214,0,247
85.113.166.135,0,43
89.250.122.28,0,243
195.1.137.159,0,50
104.233.8.195,0,51
78.91.206.236,0,247
83.243.229.170,0,56
84.205.57.72,0,47
193.214.8.182,0,242
