saddr,success,ttl
141.195.61.237,0,42
84.48.103.122,0,116
146.247.180.112,0,244
185.101.35.216,1,52
195.181.147.51,0,49
146.247.154.194,0,52
84.49.215.112,0,52
85.252.22.65,0,53
141.195.35.105,1,43
84.49.161.204,0,52
193.213.60.225,0,244
85.113.160.15,0,45
64.137.65.202,0,53
37.253.163.76,0,240
193.213.202.121,0,241
79.160.115.5,0,243
84.234.221.79,0,51
193.75.107.162,0,50
79.160.228.172,0,239
158.39.188.193,0,243
84.49.134.214,0,51
85.93.240.172,0,47
84.234.255.144,0,242
195.181.148.27,0,104
185.114.58.131,0,55
81.191.23.234,0,51
195.18.2.8,0,38
176.125.244.154,0,237
193.213.90.181,0,244
92.220.63.100,0,244
188.93.184.150,0,47
82.148.182.212,0,51
217.149.123.45,0,245
84.48.68.172,0,51
109.247.31.234,1,52
84.49.132.143,0,51
80.232.92.89,0,239
185.24.189.216,0,47
46.66.173.211,0,48
195.204.49.140,0,51
217.116.87.151,0,49
85.252.185.150,0,52
83.243.172.217,0,54
194.110.207.222,1,53
147.12.33.14,0,49
212.33.139.209,0,244
195.225.2.95,0,244
5.100.184.236,0,47
81.167.244.149,0,244
92.62.41.108,0,46
93.124.131.111,0,241
85.167.213.251,1,52
185.112.27.61,0,244
195.1.85.50,0,50
84.215.12.90,0,51
217.17.208.122,0,246
85.93.227.120,0,47
185.90.180.13,0,232
178.248.99.143,0,47
185.206.225.125,0,46
83.108.163.58,0,52
195.0.230.148,0,52
84.49.189.254,0,51
158.39.74.85,1,50
94.139.67.237,0,236
146.70.219.180,1,46
62.97.243.133,0,240
89.10.255.230,0,49
82.148.178.47,0,51
213.234.73.129,0,220
81.88.64.31,0,51
82.134.42.123,0,243
84.48.78.108,0,51
80.232.88.13,0,245
31.169.48.231,0,246
93.124.194.47,0,239
178.248.99.187,0,47
82.134.39.115,0,244
193.90.26.80,0,242
88.93.208.9,0,244
85.113.173.113,0,45
185.36.124.31,0,52
37.26.213.245,0,245
213.52.53.189,0,49
147.12.39.92,0,49
193.215.151.157,0,240
141.195.59.76,0,237
5.83.229.164,0,46
213.239.107.187,0,243
81.88.71.141,0,51
104.250.206.163,0,52
82.134.93.176,0,243
213.179.59.88,0,51
80.232.18.177,0,244
212.67.52.75,0,245
155.4.95.54,0,52
91.90.46.108,1,53
81.191.232.48,0,107
155.4.209.228,0,48
77.223.165.98,0,47
185.174.85.62,1,51
79.160.197.245,0,51
193.143.123.208,1,51
46.203.12.171,0,53
185.125.169.181,1,54
79.161.253.35,0,239
82.148.184.251,0,51
157.22.95.38,0,52
155.4.5.21,0,48
213.52.121.7,0,49
84.48.49.43,0,53
178.174.117.119,0,52
195.225.10.84,1,51
213.138.172.254,0,51
195.225.20.72,0,244
89.10.209.176,0,50
213.52.49.166,0,49
193.213.102.238,0,241
109.233.61.16,1,53
193.213.52.193,0,244
84.48.67.20,0,51
89.10.139.11,0,52
213.138.165.237,0,51
185.58.136.163,0,237
193.247.202.11,0,246
84.20.112.183,0,50
147.12.42.250,0,103
84.205.47.238,0,48
91.123.39.42,0,47
37.120.203.61,0,46
81.95.90.220,0,51
64.137.79.208,0,52
81.166.123.131,0,239
128.39.54.1,0,240
62.92.210.49,0,241
82.134.25.148,0,243
84.48.71.78,0,51
81.167.64.49,0,239
195.181.135.161,0,100
62.92.238.133,0,244
146.247.137.49,1,55
193.212.76.109,0,242
62.97.246.111,0,243
157.22.63.6,0,50
147.12.39.58,0,49
213.138.181.212,0,51
81.88.69.161,0,51
31.169.51.229,1,244
85.19.218.185,0,244
38.180.76.108,1,46
84.48.81.225,0,51
77.222.160.9,0,42
83.109.125.151,0,242
188.94.216.240,0,246
84.205.52.245,0,49
195.139.120.82,0,48
84.214.152.106,0,244
195.18.204.190,1,51
77.223.161.23,0,47
89.10.87.219,0,50
192.146.170.48,0,242
83.223.211.195,0,99
155.4.33.201,0,48
213.236.165.120,0,241
85.19.30.3,0,240
83.118.184.200,0,50
77.222.199.192,0,244
46.202.251.178,0,52
82.134.39.80,0,243
217.170.201.227,1,51
88.94.102.131,0,244
62.50.169.31,0,245
85.167.79.112,0,52
62.50.166.105,0,245
77.222.162.249,0,44
193.215.172.129,0,244
217.31.100.144,0,48
89.207.138.68,0,51
212.125.228.150,0,244
77.223.173.161,0,47
91.90.42.46,1,117
178.174.112.235,0,52
89.10.173.197,0,51
80.239.86.182,0,243
213.52.58.91,1,51
158.39.184.241,0,242
81.191.27.53,0,52
89.10.240.177,0,51
91.135.50.69,0,47
146.247.189.162,1,53
91.205.187.130,1,52
81.167.245.31,0,244
136.234.217.216,0,52
185.139.172.77,0,54
158.39.201.169,1,51
89.10.202.130,0,51
109.108.211.86,0,59
213.52.76.171,0,53
77.223.172.162,0,242
51.120.2.240,1,51
79.170.83.128,0,246
213.138.174.90,0,51
82.117.32.39,0,53
20.251.152.9,1,49
37.253.162.198,0,238
81.191.16.50,0,52
193.214.27.41,0,244
88.92.207.70,0,243
84.205.59.201,0,46
62.101.196.6,0,243
185.92.211.205,0,52
77.241.103.170,0,51
146.192.141.97,0,240
213.138.190.109,0,49
212.20.207.5,0,243
185.26.181.250,1,49
89.10.156.9,0,49
80.232.48.201,0,239
83.243.197.77,1,54
89.10.202.225,0,51
85.93.254.118,0,47
46.66.187.167,0,49
129.240.114.51,0,50
31.204.79.85,0,237
84.234.217.97,0,244
155.4.125.71,0,48
213.138.167.114,0,51
87.248.16.168,0,51
84.234.212.237,0,243
141.195.52.190,0,42
88.92.115.130,0,52
195.1.251.25,0,244
157.22.123.44,0,52
213.109.111.121,0,46
109.247.75.234,1,55
84.49.134.174,0,51
77.70.132.42,0,44
109.247.13.30,0,52
62.209.78.101,0,52
195.139.23.183,0,241
83.108.217.175,0,52
84.234.217.63,0,247
213.234.77.12,0,220
212.67.56.28,0,49
109.247.30.183,0,244
84.48.104.13,0,52
89.250.115.252,0,244
85.200.254.49,0,243
62.50.161.227,0,245
217.170.200.46,1,50
77.110.205.255,0,239
78.158.245.128,0,49
78.26.17.143,0,235
62.101.244.151,0,48
62.92.254.37,0,242
185.117.97.229,1,51
85.164.14.3,0,53
62.92.145.169,0,244
129.241.14.185,1,46
109.68.90.38,0,245
95.111.166.129,0,245
91.149.50.185,0,52
84.48.109.236,0,52
85.19.26.79,0,238
91.135.57.184,0,47
80.202.234.66,0,53
84.247.50.136,0,46
193.247.202.57,0,246
85.252.30.37,0,53
80.202.237.81,0,53
80.232.43.9,0,244
178.164.8.111,0,245
46.203.63.108,0,53
81.88.69.253,0,51
84.210.193.196,0,55
195.225.6.255,0,244
185.226.148.110,1,53
213.138.171.166,0,52
79.161.228.116,1,115
146.192.215.185,0,240
178.248.99.3,0,47
80.239.87.143,0,243
85.19.30.119,0,240
193.213.23.45,0,241
92.220.126.119,0,242
213.236.202.145,0,241
148.122.183.3,0,49
194.19.112.152,0,51
79.161.219.125,0,243
195.1.24.114,0,50
213.234.89.32,0,243
185.174.87.136,1,51
85.252.28.85,0,48
85.19.212.17,0,243
46.66.163.62,0,239
84.48.59.64,0,51
141.195.48.67,0,237
195.204.225.49,0,240
89.10.223.46,0,48
84.48.109.210,0,52
185.58.138.111,1,44
89.20.242.33,0,245
193.213.156.74,0,51
79.160.195.247,0,244
178.232.222.216,0,55
213.52.56.232,0,49
130.49.29.15,0,51
89.250.123.152,0,244
195.204.23.113,0,49
84.48.71.24,0,51
213.138.185.233,0,50
89.250.119.217,0,244
193.91.179.58,0,51
46.66.182.230,1,47
89.10.229.35,0,50
46.227.154.53,0,52
84.49.137.188,0,54
213.52.49.188,0,49
85.19.29.179,0,244
89.10.213.219,0,50
64.137.68.33,0,53
62.73.255.197,0,243
80.232.0.149,0,239
85.93.232.60,0,50
195.181.155.175,0,49
213.239.107.19,1,244
89.10.176.196,0,51
129.241.152.206,0,46
176.221.94.37,0,243
109.68.88.21,0,245
31.45.119.193,0,52
178.74.23.82,0,51
195.204.48.127,0,49
38.180.1.180,1,46
79.170.83.11,0,246
89.207.139.136,0,51
85.113.184.6,0,42
88.93.191.81,0,244
213.161.227.232,0,242
185.3.1.20,0,47
213.52.44.58,0,49
62.50.167.189,0,246
85.200.209.192,0,244
62.101.227.49,0,242
82.134.92.129,0,243
89.10.194.198,0,51
45.154.232.18,0,239
85.93.236.237,0,47
62.97.246.19,0,243
91.123.36.139,1,45
77.222.190.212,0,43
84.205.35.246,0,46
195.88.54.78,0,242
89.10.133.50,0,51
82.134.73.67,0,243
82.194.204.76,1,59
213.161.242.111,0,242
46.203.138.102,0,53
88.84.62.59,0,41
62.101.210.111,0,242
213.138.170.61,0,51
85.166.149.38,0,244
193.212.44.250,0,242
85.19.79.117,0,244
146.247.128.164,0,54
176.125.246.160,0,237
84.16.198.36,0,245
193.215.144.123,0,238
185.67.42.11,0,50
62.63.5.122,0,99
141.195.31.131,0,235
77.222.173.102,0,45
217.17.208.248,0,246
84.49.218.183,0,52
185.7.194.80,0,115
82.148.183.223,0,51
64.137.68.56,0,52
85.221.33.234,0,51
89.250.118.154,0,244
4.235.112.74,1,49
213.145.180.249,0,243
82.134.26.20,0,243
85.252.252.63,0,50
195.139.23.89,0,50
78.158.237.10,0,48
195.1.28.12,0,50
93.89.47.30,0,53
213.128.189.56,0,49
171.22.155.217,0,235
213.236.223.53,0,244
82.148.190.4,0,242
5.100.178.11,0,47
193.36.148.165,0,113
193.168.159.238,0,52
93.89.36.49,0,245
92.62.34.113,1,49
143.110.109.73,0,98
213.179.54.4,1,53
193.215.148.147,0,239
193.212.104.125,0,240
62.92.137.161,0,241
109.169.107.253,1,52
193.212.227.110,0,51
213.52.44.215,0,49
91.90.108.38,0,241
89.10.164.20,0,53
84.48.111.114,0,52
158.39.74.243,1,51
212.125.229.124,0,244
46.66.190.39,0,238
89.10.139.168,0,52
