saddr,success,ttl
193.215.148.191,0,241
81.95.92.185,0,51
185.126.38.41,0,52
81.95.92.27,0,51
79.171.80.92,0,243
195.0.138.10,0,52
85.19.155.190,0,47
193.90.24.50,0,243
109.189.38.217,0,50
89.9.174.189,0,54
82.25.34.185,1,53
193.213.86.9,0,244
62.73.201.25,0,244
80.232.49.145,0,241
62.50.164.93,0,245
77.40.150.2,0,53
91.135.50.243,0,47
80.239.127.99,0,240
84.48.105.89,0,52
185.174.85.212,1,51
45.88.124.166,0,115
62.24.36.33,0,243
81.88.68.57,0,51
84.49.164.69,0,52
84.49.214.21,0,52
217.170.205.20,1,52
158.39.114.116,1,45
213.138.172.11,0,51
85.93.235.124,0,47
85.200.244.192,0,244
81.167.215.114,0,55
89.10.252.85,0,49
46.203.127.39,0,52
213.52.48.166,0,51
212.67.60.173,0,49
91.135.48.123,0,50
88.91.156.243,1,51
85.200.240.163,0,244
62.97.242.254,0,243
213.52.40.215,0,242
155.4.237.16,0,239
137.221.28.8,0,242
137.221.28.4,0,242
38.180.77.198,1,46
77.223.165.250,0,47
213.167.124.201,0,243
84.48.56.253,0,51
91.135.57.29,0,47
81.93.160.105,0,244
81.93.101.179,0,43
109.247.110.201,0,244
85.252.107.223,0,53
89.10.87.93,0,50
82.148.176.109,0,51
193.213.7.26,0,51
212.33.152.145,0,243
86.62.150.51,0,49
51.120.1.114,1,49
185.47.42.167,0,51
193.212.105.153,0,241
141.227.166.76,1,54
91.135.53.111,0,47
82.116.67.229,0,242
89.9.189.56,0,53
213.145.168.113,0,244
82.134.78.187,0,243
89.10.224.47,0,53
89.10.169.175,0,51
79.174.18.245,0,240
85.113.170.104,0,44
5.83.224.234,0,48
91.90.42.25,0,55
217.118.52.210,0,52
212.125.202.81,0,244
178.174.113.221,0,52
85.166.142.36,0,51
85.113.165.71,0,44
136.234.164.138,0,52
93.158.98.52,0,54
155.4.40.198,0,47
87.238.55.191,1,50
77.223.167.154,0,47
148.122.180.0,0,241
78.158.251.190,0,48
109.247.224.71,0,243
193.75.88.34,0,50
178.164.25.211,0,53
195.204.184.16,0,51
88.87.45.5,0,245
84.210.221.142,1,56
89.10.104.174,0,51
146.247.178.99,0,243
84.49.150.227,0,51
85.93.254.154,0,47
91.209.31.161,0,50
77.223.161.182,0,47
81.166.158.216,0,55
81.191.194.146,0,48
193.213.63.153,0,241
84.49.216.226,0,52
89.250.121.215,0,245
77.16.21.253,0,48
79.170.80.66,0,246
89.151.205.130,0,53
89.10.178.3,0,51
93.124.132.125,0,241
64.137.65.33,0,52
80.232.0.9,0,240
217.31.97.202,1,49
185.47.41.204,1,50
212.89.120.50,0,51
82.148.173.73,0,52
79.160.229.94,0,52
62.92.112.65,0,236
141.0.91.244,0,243
141.0.8.160,1,48
158.39.75.236,1,53
109.247.68.69,0,244
212.67.61.28,0,49
20.100.203.145,1,49
141.195.36.99,0,44
84.211.180.53,0,54
91.218.184.123,0,52
82.145.210.237,1,49
62.97.208.113,0,243
195.159.108.152,1,52
84.49.189.40,0,51
5.100.176.93,0,47
62.97.206.16,0,243
185.92.211.38,0,51
85.93.226.158,0,50
79.161.211.169,0,244
62.97.249.219,0,243
193.215.162.103,0,242
193.213.58.141,0,244
185.143.216.200,0,102
77.223.163.173,0,47
193.215.92.208,0,243
213.128.166.178,0,49
37.72.187.22,0,47
195.139.88.165,0,48
141.195.41.57,0,44
37.26.213.86,0,245
146.247.228.232,1,54
20.100.197.245,1,51
195.1.28.28,0,50
194.248.33.209,0,242
77.223.186.158,0,47
136.234.165.96,0,52
188.124.148.11,0,52
85.113.166.135,0,43
46.203.127.3,0,53
212.33.152.25,0,244
195.181.137.108,0,49
195.1.137.159,0,50
109.247.239.210,0,52
46.203.63.13,0,52
91.149.4.251,0,52
89.250.118.71,0,244
