saddr,success,ttl
5.158.193.70,1,118
5.158.193.76,1,53
5.158.193.138,1,118
5.158.193.60,1,118
5.158.194.11,1,54
5.158.193.58,1,53
5.158.194.32,1,54
5.158.194.10,1,54
5.158.193.14,1,118
5.158.193.24,1,54
5.158.192.165,1,53
5.158.193.8,1,118
5.158.193.41,1,118
5.158.193.31,1,54
5.158.193.6,1,53
5.158.193.211,1,118
5.158.193.201,1,118
5.158.192.80,1,53
5.158.193.20,1,54
5.158.193.75,1,53
5.158.194.49,1,118
5.158.194.17,1,118
5.158.193.40,1,118
5.158.192.170,1,54
5.158.193.25,1,118
5.158.193.136,1,118
5.158.193.89,0,118
5.158.193.105,1,54
5.158.193.206,1,118
5.158.194.24,1,118
