saddr,success,ttl
5.45.153.248,0,54
5.45.152.192,0,54
5.45.153.162,0,54
5.45.152.140,0,54
5.45.152.227,0,54
5.45.153.139,0,54
5.45.152.16,0,54
5.45.152.228,0,54
5.45.153.247,0,54
5.45.153.119,0,54
5.45.153.70,0,54
5.45.153.138,0,54
5.45.152.149,0,54
5.45.152.172,0,54
5.45.153.76,0,54
5.45.152.165,0,54
5.45.153.24,0,54
5.45.153.14,0,54
5.45.152.107,0,54
5.45.152.7,1,53
5.45.153.143,0,54
5.45.152.188,0,54
5.45.153.217,0,54
5.45.152.249,0,54
5.45.153.230,0,54
5.45.153.129,0,54
5.45.153.69,0,54
5.45.153.133,0,54
5.45.153.104,0,54
5.45.153.167,0,54
5.45.152.22,0,54
5.45.153.44,0,54
5.45.153.234,0,54
5.45.153.202,0,54
5.45.155.161,0,54
5.45.152.250,0,54
5.45.153.211,0,54
5.45.152.58,0,54
5.45.152.12,1,116
5.45.153.201,0,54
5.45.152.80,0,54
5.45.152.72,0,54
5.45.153.43,0,54
5.45.154.214,0,54
5.45.157.13,0,52
5.45.152.136,0,54
5.45.152.170,0,54
5.45.153.40,0,54
5.45.155.245,0,54
5.45.152.232,0,54
5.45.154.2,0,54
5.45.154.104,0,54
5.45.155.119,0,54
5.45.153.37,0,54
5.45.152.75,0,54
5.45.153.150,0,54
5.45.152.229,0,54
5.45.153.81,0,54
5.45.153.34,0,54
5.45.152.131,0,54
5.45.153.207,0,54
5.45.155.54,0,54
5.45.153.191,0,54
5.45.152.49,0,54
5.45.155.251,0,54
5.45.155.114,0,54
5.45.154.204,0,54
5.45.155.68,0,54
5.45.155.58,0,54
5.45.155.101,0,54
5.45.154.180,0,54
5.45.155.59,0,54
5.45.154.17,0,54
5.45.155.138,0,54
5.45.154.73,0,54
5.45.155.104,0,54
5.45.155.219,0,54
5.45.154.229,0,54
5.45.155.148,0,54
5.45.154.156,0,54
5.45.154.190,0,54
5.45.154.230,0,54
5.45.154.70,0,54
5.45.154.127,0,54
5.45.155.113,0,54
5.45.154.9,0,54
5.45.154.37,0,54
5.45.154.253,0,54
5.45.154.177,0,54
5.45.154.145,0,54
5.45.155.250,0,54
5.45.154.181,0,54
5.45.154.11,0,54
5.45.154.97,0,54
5.45.154.105,0,54
5.45.152.13,0,54
5.45.155.200,0,54
5.45.155.207,0,54
5.45.154.147,0,54
5.45.152.10,0,54
5.45.154.212,0,54
5.45.154.10,0,54
5.45.155.236,0,54
5.45.155.103,0,54
5.45.154.134,0,54
5.45.155.208,0,54
5.45.155.117,0,54
5.45.155.38,0,54
5.45.155.29,0,54
5.45.154.187,0,54
5.45.154.251,0,54
5.45.154.137,0,54
5.45.154.114,0,54
5.45.154.94,0,54
5.45.155.32,0,54
5.45.155.160,0,54
5.45.154.164,0,54
5.45.154.176,0,54
5.45.154.210,0,54
5.45.154.203,0,54
5.45.155.71,0,54
5.45.154.160,0,54
5.45.154.74,0,54
5.45.155.23,0,54
5.45.154.239,0,54
5.45.154.228,0,54
5.45.155.156,0,54
5.45.154.49,0,54
5.45.155.186,0,54
5.45.155.106,0,54
5.45.154.100,0,54
5.45.154.139,0,54
5.45.154.83,0,54
5.45.155.69,0,54
5.45.154.170,0,54
5.45.155.241,0,54
5.45.154.42,0,54
5.45.154.224,0,54
5.45.154.193,0,54
5.45.155.175,0,54
5.45.154.82,0,54
5.45.154.146,0,54
5.45.154.236,0,54
5.45.155.40,0,54
5.45.155.112,0,54
5.45.154.56,0,54
5.45.155.248,0,54
5.45.154.241,0,54
