saddr,success,ttl
2.20.161.161,1,57
2.20.165.201,1,57
2.18.173.78,1,58
2.18.175.168,1,58
2.20.160.36,1,57
2.20.165.112,1,57
2.20.165.192,1,57
2.18.175.207,1,58
2.20.160.238,1,57
2.20.162.22,1,57
2.18.173.176,1,58
2.18.173.28,1,58
2.18.172.20,1,58
2.18.172.105,1,58
2.18.175.36,1,58
2.20.165.109,1,57
2.20.167.123,1,57
2.20.163.226,1,57
2.18.173.8,1,58
2.18.174.72,1,58
2.18.172.196,1,58
2.20.166.48,1,57
2.20.167.127,1,57
2.20.166.27,1,57
2.20.164.38,1,57
2.20.160.151,1,57
2.20.162.224,1,57
2.20.160.162,1,57
2.18.174.171,1,58
2.20.162.99,1,57
2.18.173.52,1,58
2.20.161.204,1,57
2.20.160.58,1,57
2.20.162.173,1,57
2.20.164.113,1,57
2.18.175.137,1,58
2.20.166.34,1,57
2.20.165.227,1,57
2.18.174.186,1,58
2.20.167.254,1,57
2.20.160.9,1,57
2.20.160.13,1,57
2.18.173.134,1,58
2.18.173.130,1,58
2.20.160.44,1,57
2.20.163.4,1,57
2.20.167.228,1,57
2.20.164.74,1,57
2.18.172.126,1,58
2.20.163.114,1,57
2.20.160.147,1,57
2.20.162.9,1,57
2.18.175.38,1,58
2.18.172.233,1,58
2.20.166.67,1,57
2.20.163.200,1,57
2.20.162.30,1,57
2.20.160.152,1,57
2.20.162.7,1,57
2.20.163.143,1,57
2.18.172.111,1,58
2.20.166.44,1,57
2.18.173.201,1,58
2.20.165.229,1,57
2.20.164.70,1,57
2.20.162.252,1,57
2.20.167.34,1,57
2.18.174.81,1,58
2.20.162.156,1,57
2.20.164.57,1,57
2.18.172.212,1,58
2.20.161.185,1,57
2.20.166.139,1,57
2.20.160.17,1,57
2.20.164.216,1,57
2.18.173.175,1,58
2.18.173.170,1,58
2.18.173.92,1,58
2.20.167.219,1,57
2.20.165.156,1,57
2.20.164.37,1,57
2.20.162.148,1,57
2.20.167.92,1,57
2.20.164.142,1,57
2.20.160.55,1,57
2.18.174.116,1,58
2.18.175.37,1,58
2.20.167.206,1,57
2.20.161.109,1,57
2.20.167.173,1,57
2.20.162.12,1,57
2.18.174.161,1,58
2.20.161.232,1,57
2.20.166.243,1,57
2.20.163.243,1,57
