saddr,success,ttl
2.20.166.145,1,56
2.20.161.22,1,56
2.20.166.236,1,56
2.18.175.78,1,56
2.20.164.217,1,56
2.20.164.74,1,56
2.18.175.185,1,56
2.20.167.162,1,56
2.20.161.139,1,56
2.18.175.45,1,56
2.20.161.194,1,56
2.20.161.110,1,56
2.20.165.11,1,56
2.18.174.130,1,56
2.18.175.213,1,56
2.20.165.167,1,56
2.20.167.135,1,56
2.18.175.81,1,56
2.18.175.155,1,56
2.18.173.4,1,56
2.18.175.235,1,56
2.18.173.78,1,56
2.20.166.191,1,56
2.20.160.249,1,56
2.20.164.239,1,56
2.18.173.95,1,56
2.20.165.67,1,56
2.18.174.119,1,56
2.18.173.127,1,56
2.18.174.158,1,56
2.20.162.122,1,56
2.20.163.251,1,56
2.18.175.119,1,56
2.18.172.234,1,56
2.20.165.26,1,56
2.18.172.25,1,56
2.20.160.96,1,56
2.18.175.239,1,56
2.20.166.85,1,56
2.20.167.72,1,56
2.20.164.248,1,56
2.18.173.130,1,56
2.20.160.231,1,56
2.20.165.157,1,56
2.18.174.133,1,56
2.18.172.53,1,56
2.20.165.191,1,56
2.18.173.88,1,56
2.18.172.199,1,56
2.20.165.116,1,56
2.18.174.12,1,56
2.20.167.222,1,56
2.20.160.121,1,56
2.20.163.44,1,56
2.20.161.36,1,56
2.18.174.219,1,56
2.18.174.188,1,56
2.20.166.17,1,56
2.20.167.65,1,56
2.20.163.211,1,56
2.20.165.37,1,56
2.18.172.154,1,56
2.20.162.86,1,56
2.20.161.19,1,56
2.20.165.170,1,56
2.20.163.198,1,56
2.20.166.6,1,56
2.20.166.180,1,56
2.18.172.168,1,56
2.18.172.151,1,56
2.18.173.56,1,56
2.20.165.23,1,56
2.20.167.86,1,56
2.20.160.201,1,56
2.20.165.190,1,56
2.18.173.142,1,56
2.20.162.104,1,56
2.20.162.222,1,56
2.20.166.139,1,56
2.18.175.219,1,56
2.18.175.228,1,56
2.18.173.94,1,56
2.18.173.70,1,56
2.20.163.88,1,56
2.20.161.104,1,56
2.20.166.176,1,56
2.20.165.97,1,56
2.20.161.23,1,56
2.20.166.163,1,56
2.20.165.192,1,56
2.20.160.137,1,56
2.20.160.45,1,56
2.20.164.123,1,56
2.18.174.216,1,56
2.20.163.93,1,56
2.20.166.230,1,56
2.20.167.10,1,56
2.18.172.141,1,56
2.20.164.3,1,56
2.18.175.211,1,56
2.20.161.107,1,56
2.18.172.84,1,56
2.18.175.108,1,56
2.18.173.124,1,56
2.20.167.197,1,56
2.20.166.246,1,56
2.20.164.125,1,56
2.18.174.91,1,56
2.20.164.19,1,56
2.20.167.113,1,56
2.20.167.131,1,56
2.20.162.55,1,56
2.20.167.53,1,56
2.20.161.18,1,56
2.18.174.131,1,56
2.18.175.154,1,56
2.18.174.99,1,56
2.18.174.24,1,56
2.20.167.2,1,56
2.20.165.28,1,56
2.20.163.15,1,56
2.20.165.81,1,56
2.20.166.222,1,56
2.20.160.216,1,56
2.18.174.83,1,56
2.18.175.145,1,56
2.18.174.183,1,56
2.20.164.169,1,56
2.20.162.123,1,56
2.18.172.120,1,56
2.20.162.223,1,56
2.20.163.34,1,56
2.20.165.63,1,56
2.18.172.19,1,56
2.18.175.177,1,56
2.20.162.4,1,56
2.20.162.172,1,56
2.20.161.44,1,56
2.20.160.254,1,56
2.20.160.7,1,56
2.20.167.246,1,56
2.18.172.131,1,56
2.18.172.181,1,56
2.20.162.108,1,56
2.20.166.148,1,56
2.18.173.35,1,56
2.18.172.143,1,56
2.20.164.216,1,56
2.20.160.37,1,56
2.20.163.122,1,56
2.18.172.236,1,56
2.20.166.127,1,56
2.20.161.146,1,56
2.20.165.40,1,56
2.20.162.20,1,56
2.20.167.239,1,56
2.18.173.121,1,56
2.18.175.238,1,56
2.20.162.152,1,56
2.18.175.151,1,56
2.18.174.20,1,56
2.20.163.159,1,56
2.18.174.206,1,56
2.20.162.130,1,56
2.20.165.110,1,56
2.18.172.74,1,56
2.20.160.82,1,56
2.18.174.200,1,56
