saddr,success,ttl
193.215.148.191,0,245
84.48.86.200,0,113
81.95.92.185,0,49
81.95.92.27,0,49
79.171.80.92,0,242
85.93.241.207,0,48
109.108.209.1,0,46
80.203.18.25,0,51
104.143.252.205,0,51
193.160.106.9,0,241
5.100.182.213,0,103
93.124.131.66,0,243
84.49.165.208,0,50
212.33.156.197,0,242
193.212.105.105,0,243
82.134.43.197,0,52
88.93.184.251,0,246
93.188.89.63,1,48
85.167.118.248,0,55
146.247.204.122,0,242
89.9.174.189,0,47
213.52.106.154,0,242
84.205.36.246,0,45
217.17.223.241,0,237
193.90.24.50,0,241
109.189.38.217,0,52
193.213.86.9,0,246
45.137.86.56,0,50
85.221.112.211,0,47
193.91.178.165,0,241
77.40.150.2,0,51
80.232.49.145,0,240
62.73.201.25,0,242
185.139.190.168,0,39
91.135.50.243,0,48
62.24.36.33,0,243
62.50.164.93,0,243
80.239.127.99,0,239
185.174.85.212,1,52
84.48.105.89,0,50
188.94.220.45,0,50
45.138.212.199,0,51
185.181.61.56,0,52
85.113.177.153,0,44
146.247.204.1,0,243
85.200.248.76,0,243
84.49.164.69,0,51
80.212.110.160,0,55
93.89.114.33,0,49
45.88.124.166,0,111
81.167.215.114,0,53
213.138.172.11,0,50
84.49.214.21,0,51
158.39.114.116,0,42
85.93.235.124,0,48
212.33.149.89,0,241
81.88.68.57,0,49
46.203.127.39,0,51
46.16.52.181,0,52
31.169.48.134,0,245
193.212.90.157,0,245
89.10.252.85,0,49
79.161.49.220,0,245
78.26.5.117,0,47
86.62.191.129,0,241
85.200.240.163,0,244
213.52.40.215,0,240
109.247.63.235,0,245
212.67.60.173,0,47
91.135.48.123,0,50
62.97.242.254,0,243
109.189.145.16,0,54
62.92.144.186,0,243
137.221.28.4,0,241
194.248.34.137,0,244
85.93.228.220,0,48
178.174.125.251,0,49
109.247.110.201,0,244
89.10.118.120,0,51
137.221.28.8,0,241
80.239.110.183,0,46
155.4.237.16,0,241
38.180.77.198,0,51
81.93.101.179,0,42
77.223.165.250,0,48
213.167.124.201,0,243
78.31.80.229,0,51
89.10.87.93,0,50
81.167.255.243,0,245
78.26.38.21,0,240
185.92.211.225,0,49
91.135.57.29,0,48
185.67.41.58,0,48
81.167.49.136,0,242
82.148.176.109,0,49
155.4.171.97,0,240
81.93.160.105,0,243
84.48.56.253,0,50
84.215.252.94,0,114
78.26.35.167,0,240
193.213.7.26,0,53
212.33.152.145,0,242
86.62.150.51,0,47
89.9.189.56,0,46
84.202.28.186,0,52
51.175.154.102,0,53
195.204.224.77,0,238
82.116.67.229,0,243
91.135.53.111,0,48
185.47.42.167,0,49
84.48.65.60,0,49
20.251.112.51,0,49
157.22.95.16,0,49
213.138.187.93,0,48
213.166.164.72,0,52
213.52.36.180,0,242
85.167.155.242,0,53
193.212.105.153,0,243
37.18.51.170,0,50
82.146.91.91,0,100
88.91.138.83,0,118
89.10.224.47,0,52
89.10.169.175,0,50
188.124.158.145,0,48
79.174.18.245,0,239
213.52.55.47,0,241
