saddr,success,ttl
2.20.160.44,1,57
2.20.167.98,1,57
2.20.163.186,1,57
2.20.161.135,1,57
2.20.166.221,1,57
2.20.160.129,1,57
2.18.175.237,1,58
2.18.173.187,1,58
2.20.165.23,1,57
2.20.166.105,1,57
2.20.162.183,1,57
2.20.160.216,1,57
2.20.162.207,1,57
2.20.165.8,1,57
2.20.165.139,1,57
2.20.161.50,1,57
2.20.163.105,1,57
2.20.163.205,1,57
2.20.165.30,1,57
2.18.174.68,1,58
2.20.164.215,1,57
2.18.175.120,1,58
2.20.162.234,1,57
2.18.172.145,1,58
2.20.163.91,1,57
2.18.174.163,1,58
2.18.173.47,1,58
2.20.161.165,1,57
2.20.160.2,1,57
2.20.167.225,1,57
2.18.174.242,1,58
2.20.166.119,1,57
2.20.167.248,1,57
2.20.167.218,1,57
2.20.161.104,1,57
2.20.166.252,1,57
2.20.162.124,1,57
2.20.167.184,1,57
2.18.173.152,1,58
2.18.174.191,1,58
2.20.165.253,1,57
2.20.165.241,1,57
2.18.173.10,1,58
2.18.173.142,1,58
2.18.175.220,1,58
2.20.160.40,1,57
2.18.174.9,1,58
2.20.163.165,1,57
2.18.173.193,1,58
2.20.163.199,1,57
2.20.167.11,1,57
2.20.166.40,1,57
2.20.160.160,1,57
2.20.163.164,1,57
2.20.161.98,1,57
2.20.166.237,1,57
2.18.174.81,1,58
2.20.163.25,1,57
2.20.162.159,1,57
2.20.164.103,1,57
2.20.163.196,1,57
2.20.166.178,1,57
2.20.165.124,1,57
2.20.163.103,1,57
2.20.160.60,1,57
2.20.166.228,1,57
2.20.162.82,1,57
2.20.164.141,1,57
2.18.175.121,1,58
2.20.167.86,1,57
2.20.165.27,1,57
2.20.163.243,1,57
2.20.167.207,1,57
2.20.164.245,1,57
2.20.163.241,1,57
2.20.165.183,1,57
2.20.160.223,1,57
2.20.165.162,1,57
2.20.165.63,1,57
2.18.175.66,1,58
2.20.163.11,1,57
2.20.160.97,1,57
2.18.175.10,1,58
2.20.161.128,1,57
2.20.162.16,1,57
2.18.175.117,1,58
2.18.174.251,1,58
2.20.163.49,1,57
2.20.167.231,1,57
2.18.173.140,1,58
2.20.165.36,1,57
2.20.167.136,1,57
2.20.160.236,1,57
2.20.160.35,1,57
2.18.174.3,1,58
2.20.166.254,1,57
2.20.160.84,1,57
2.20.162.110,1,57
2.20.161.199,1,57
2.20.165.213,1,57
2.20.167.142,1,57
2.20.163.232,1,57
2.20.165.142,1,57
2.20.163.194,1,57
2.18.175.238,1,58
2.20.163.101,1,57
2.18.174.211,1,58
2.18.172.115,1,58
2.18.173.90,1,58
2.18.175.35,1,58
2.18.174.32,1,58
2.18.175.155,1,58
2.18.175.43,1,58
2.20.160.174,1,57
2.20.161.146,1,57
2.18.174.34,1,58
2.20.165.44,1,57
2.20.163.163,1,57
2.20.163.151,1,57
2.18.172.95,1,58
2.20.166.46,1,57
2.18.173.109,1,58
2.20.164.146,1,57
2.18.175.214,1,58
2.20.164.246,1,57
2.20.161.125,1,57
2.18.173.253,1,58
2.18.173.204,1,58
2.20.162.19,1,57
2.20.160.206,1,57
2.18.172.154,1,58
2.20.164.202,1,57
2.18.174.187,1,58
2.20.161.227,1,57
2.18.175.82,1,58
2.20.166.159,1,57
2.20.160.122,1,57
2.18.173.97,1,58
2.20.164.154,1,57
2.18.174.44,1,58
2.20.166.223,1,57
2.20.162.4,1,57
2.18.175.230,1,58
2.20.162.193,1,57
2.20.160.219,1,57
2.20.160.234,1,57
2.18.175.173,1,58
2.20.161.52,1,57
2.20.166.35,1,57
2.20.166.32,1,57
2.18.172.209,1,58
2.18.174.152,1,58
2.20.163.182,1,57
2.18.172.72,1,58
2.18.173.165,1,58
2.18.172.99,1,58
2.18.172.122,1,58
2.20.167.213,1,57
2.20.160.68,1,57
2.18.172.247,1,58
2.20.162.187,1,57
2.20.167.149,1,57
2.20.166.248,1,57
2.20.166.199,1,57
2.18.172.181,1,58
2.18.175.103,1,58
2.18.174.64,1,58
2.20.165.238,1,57
2.18.175.91,1,58
2.20.160.96,1,57
2.18.173.52,1,58
2.20.167.62,1,57
2.20.167.60,1,57
