saddr,success,ttl
2.20.160.209,1,57
2.20.160.229,1,57
2.20.160.88,1,57
2.20.160.153,1,57
2.20.160.192,1,57
2.20.160.72,1,57
2.20.160.97,1,57
2.20.160.79,1,57
2.20.160.122,1,57
2.20.160.183,1,57
2.20.160.173,1,57
2.20.160.167,1,57
2.20.160.96,1,57
2.20.160.160,1,57
2.20.160.154,1,57
2.20.160.121,1,57
2.20.160.232,1,57
2.20.160.132,1,57
2.20.160.193,1,57
2.20.160.21,1,57
2.20.160.142,1,57
2.20.160.100,1,57
2.20.160.157,1,57
2.20.160.205,1,57
2.20.160.195,1,57
2.20.160.13,1,57
2.20.160.245,1,57
2.20.160.244,1,57
2.20.160.90,1,57
2.20.160.145,1,57
2.20.160.56,1,57
2.20.160.177,1,57
2.20.160.165,1,57
2.20.160.202,1,57
2.20.160.50,1,57
2.20.160.128,1,57
2.20.160.234,1,57
2.20.160.23,1,57
2.20.160.159,1,57
2.20.160.194,1,57
2.20.160.110,1,57
2.20.160.78,1,57
2.20.160.117,1,57
2.20.160.226,1,57
2.20.160.10,1,57
2.20.160.11,1,57
2.20.160.127,1,57
2.20.160.29,1,57
2.20.160.53,1,57
2.20.160.187,1,57
2.20.160.60,1,57
2.20.160.77,1,57
2.20.160.178,1,57
2.20.160.230,1,57
2.20.160.93,1,57
2.20.160.162,1,57
2.20.160.225,1,57
2.20.160.174,1,57
2.20.160.213,1,57
2.20.160.113,1,57
2.20.160.155,1,57
2.20.160.242,1,57
2.20.160.61,1,57
2.20.160.199,1,57
2.20.160.221,1,57
2.20.160.14,1,57
2.20.160.6,1,57
2.20.160.252,1,57
2.20.160.249,1,57
2.20.160.146,1,57
2.20.160.57,1,57
2.20.160.4,1,57
2.20.160.241,1,57
2.20.160.237,1,57
2.20.160.87,1,57
2.20.160.119,1,57
2.20.160.105,1,57
2.20.160.52,1,57
2.20.160.55,1,57
2.20.160.43,1,57
2.20.160.8,1,57
2.20.160.106,1,57
2.20.160.186,1,57
2.20.160.215,1,57
2.20.160.58,1,57
2.20.160.254,1,57
2.20.160.243,1,57
2.20.160.118,1,57
2.20.160.130,1,57
2.20.160.28,1,57
2.20.160.201,1,57
2.20.160.208,1,57
2.20.160.27,1,57
2.20.160.116,1,57
2.20.160.59,1,57
2.20.160.181,1,57
2.20.160.107,1,57
2.20.160.30,1,57
