saddr,success,ttl
23.45.147.58,1,57
5.226.166.191,0,245
23.44.47.132,1,57
5.226.162.219,0,245
5.226.167.64,0,245
4.220.28.88,1,53
20.100.37.86,1,118
4.177.13.244,1,53
23.44.47.100,1,57
5.83.227.60,0,52
23.44.36.156,1,57
5.100.186.66,0,54
2.20.162.120,1,57
23.45.145.191,1,57
23.44.33.106,1,57
23.0.161.87,1,58
5.226.164.6,0,245
20.251.109.147,1,118
31.24.129.20,1,54
20.100.216.200,1,53
20.100.35.65,1,53
3.167.2.14,1,244
20.251.107.71,1,118
5.100.186.181,0,54
20.33.194.80,1,118
20.47.49.5,1,117
23.44.38.138,1,57
23.49.19.223,1,57
20.100.144.227,1,117
2.20.165.20,1,57
23.49.30.33,1,57
23.44.37.196,1,57
23.44.35.11,1,57
23.44.43.99,1,57
2.20.161.109,1,57
23.44.36.38,1,57
5.252.244.45,1,55
3.167.1.29,1,244
23.49.24.197,1,57
2.20.165.133,1,57
5.226.160.197,0,245
31.24.128.110,1,54
20.60.206.166,1,117
20.251.4.99,1,52
3.167.3.105,1,244
2.18.174.20,1,58
5.100.180.71,0,54
3.167.1.144,1,246
23.36.76.142,1,57
3.167.5.68,1,244
31.24.134.198,0,54
3.167.8.186,1,244
23.44.43.72,1,57
4.220.5.100,1,52
20.251.241.183,1,53
23.44.39.127,1,57
5.158.193.145,1,113
5.100.177.24,0,54
20.100.112.25,1,114
4.235.81.43,1,53
5.100.179.147,0,105
23.49.27.45,1,57
20.251.160.19,1,52
4.220.35.42,1,117
23.49.24.180,1,57
20.251.80.184,1,117
5.226.167.223,0,245
2.20.165.88,1,57
3.167.4.9,1,244
4.235.10.178,1,52
23.33.119.254,1,58
20.251.140.118,1,118
23.36.79.168,1,57
23.49.21.77,1,57
20.100.120.100,1,114
2.22.55.25,1,57
20.100.13.144,1,53
5.100.176.21,0,54
23.49.16.63,1,57
23.36.77.188,1,57
20.251.233.204,1,53
23.44.39.247,1,57
3.167.0.71,1,241
20.100.42.122,1,50
5.226.165.118,0,245
23.49.30.28,1,57
31.25.223.32,0,244
23.49.29.57,1,57
20.100.153.184,1,53
23.49.20.215,1,57
2.18.174.182,1,58
5.100.176.225,0,54
23.49.30.162,1,57
23.45.144.141,1,57
23.49.27.64,1,57
20.251.89.56,1,118
5.249.251.38,0,53
23.49.16.139,1,57
2.20.164.144,1,57
23.36.77.49,1,57
5.100.176.111,0,54
23.49.29.179,1,57
20.251.136.13,1,53
20.251.235.184,1,53
20.251.238.133,1,52
2.18.174.11,1,58
23.0.161.33,1,58
5.83.231.59,0,52
2.20.167.143,1,57
5.249.251.223,1,53
5.100.183.191,0,54
23.49.31.241,1,57
23.44.32.72,1,57
3.167.9.212,1,244
4.177.11.51,1,53
5.83.227.162,0,52
23.49.18.175,1,57
23.49.27.193,1,57
5.152.136.9,0,247
5.100.179.57,0,54
23.44.39.41,1,57
23.44.32.241,1,57
4.220.21.253,1,54
23.44.33.22,1,57
23.36.76.117,1,57
23.49.31.229,1,57
23.49.24.145,1,57
4.220.21.75,1,52
4.220.40.52,1,53
2.18.172.137,1,58
5.249.251.195,1,53
3.167.2.104,1,246
31.24.131.218,0,53
20.100.113.220,0,50
20.251.207.59,1,53
5.226.161.206,0,245
23.45.147.179,1,57
3.167.2.213,1,246
5.226.164.114,0,245
5.249.251.13,1,53
4.220.44.32,1,53
23.49.19.92,1,57
31.24.135.211,1,54
23.44.34.217,1,57
4.235.113.123,0,54
23.44.33.128,1,57
23.44.41.138,1,57
23.44.34.136,1,57
5.249.228.98,0,53
23.44.37.34,1,57
3.167.3.206,1,244
23.49.21.244,1,57
5.226.163.243,0,245
23.44.35.254,1,57
4.220.26.85,1,53
20.100.239.156,1,52
5.100.186.158,0,54
5.100.182.16,0,54
23.44.38.36,1,57
3.167.1.103,1,241
4.235.33.211,1,52
20.100.181.245,1,117
5.100.177.148,0,54
5.100.183.246,0,54
3.167.4.197,1,244
2.18.175.40,1,58
31.24.128.116,1,54
5.226.165.119,0,245
23.49.17.248,1,57
20.251.183.104,1,53
4.220.8.66,1,54
20.251.139.154,1,53
2.20.166.203,1,57
20.251.235.249,1,116
23.44.46.26,1,57
23.44.39.17,1,57
3.167.0.54,1,241
31.24.131.188,0,54
23.44.34.253,1,57
23.49.21.150,1,57
5.249.255.39,1,53
3.167.0.181,1,241
2.22.225.120,1,57
23.49.16.182,1,57
20.100.9.103,1,54
5.252.244.135,0,57
23.44.37.237,1,57
23.49.21.223,1,57
23.49.28.25,1,57
5.226.166.118,0,245
20.251.110.187,1,118
20.251.237.107,1,117
23.44.46.130,1,57
2.20.165.246,1,57
23.44.45.38,1,57
5.183.100.60,0,54
20.100.10.177,1,53
20.251.245.187,0,52
3.167.9.141,1,244
23.45.144.15,1,57
23.49.17.100,1,57
23.49.25.70,1,57
2.20.161.90,1,57
23.44.39.91,1,57
5.226.166.255,0,245
5.100.177.95,0,54
20.251.207.174,1,53
5.100.182.221,0,54
5.226.165.82,0,245
23.45.147.200,1,57
5.100.179.195,0,54
20.251.213.134,1,54
2.20.167.123,1,57
23.49.18.45,1,57
31.56.194.142,1,49
20.251.187.66,1,54
31.45.87.124,0,55
2.20.167.33,1,57
23.49.23.97,1,57
23.44.36.213,1,57
5.226.167.216,0,245
23.44.37.177,1,57
23.44.41.233,1,57
23.49.23.233,1,57
2.20.161.234,1,57
3.167.4.88,1,244
23.44.47.31,1,57
23.44.37.82,1,57
31.25.220.117,1,242
23.49.16.151,1,57
5.100.181.202,0,54
3.166.253.176,1,241
5.83.230.31,0,52
2.20.162.154,1,57
23.49.30.167,1,57
23.44.39.39,1,57
20.100.9.207,1,54
23.45.145.198,1,57
31.24.128.219,1,54
23.36.77.239,1,57
20.251.153.238,1,52
20.100.7.4,1,53
5.100.185.81,0,54
20.100.30.210,1,118
20.251.214.178,0,53
5.83.230.159,0,52
20.251.235.219,1,52
23.44.37.176,1,57
20.251.109.188,1,117
5.100.183.209,0,54
23.45.147.229,1,57
5.226.166.100,0,245
20.150.0.162,1,115
23.49.21.54,1,57
20.100.33.128,1,118
4.220.29.155,1,52
4.235.100.228,1,52
2.20.166.23,1,57
3.167.1.174,1,244
23.44.43.4,1,57
23.36.77.193,1,57
31.45.99.172,0,56
23.44.45.85,1,57
3.167.8.183,1,244
5.100.185.42,0,54
2.20.164.72,1,57
23.44.36.251,1,57
5.100.187.17,0,54
5.83.227.209,0,245
20.33.194.131,1,118
3.167.1.37,1,244
20.251.237.237,1,52
4.220.28.114,1,52
2.18.175.157,1,58
2.18.173.205,1,58
4.220.1.136,1,53
23.49.31.216,1,57
23.49.29.6,1,57
20.251.207.62,1,54
5.100.177.230,0,54
5.180.83.193,1,53
5.226.160.12,0,245
31.24.131.72,0,54
5.226.167.7,0,245
3.167.5.92,1,244
2.20.163.197,1,57
5.100.178.35,0,54
23.45.144.120,1,57
20.100.140.207,1,118
5.158.194.27,1,49
20.251.162.104,1,54
20.251.134.109,1,118
5.100.185.220,0,54
23.49.17.43,1,57
20.100.199.19,1,52
23.45.147.150,1,57
20.251.3.95,1,118
4.220.11.20,1,52
23.44.39.175,1,57
23.44.47.96,1,57
23.214.96.72,1,50
23.49.23.253,1,57
5.100.184.211,0,54
23.33.119.76,1,58
23.49.31.108,1,57
23.49.20.12,1,57
5.100.177.88,0,54
3.167.3.143,1,244
3.167.0.118,1,241
3.167.9.176,1,244
2.20.161.145,1,57
20.60.207.197,1,118
23.49.24.56,1,57
20.100.216.181,1,54
23.44.37.240,1,57
23.44.38.160,1,57
23.0.161.105,1,58
23.44.38.129,1,57
2.20.161.66,1,57
5.100.179.219,0,54
23.49.16.99,1,57
20.100.145.183,1,53
23.49.17.186,1,57
5.100.183.248,0,54
5.83.224.97,0,244
23.49.23.153,1,57
23.44.36.186,1,57
3.167.10.120,1,244
20.100.34.182,1,54
23.49.22.115,1,57
23.44.40.135,1,57
2.20.165.96,1,57
31.56.194.100,1,50
20.251.22.50,1,52
4.177.16.100,1,117
20.100.234.170,1,52
23.49.28.130,1,57
23.49.23.56,1,57
23.44.32.78,1,57
23.44.35.219,1,57
23.49.31.34,1,57
5.100.179.194,0,54
20.100.31.124,1,117
3.167.6.74,1,246
20.251.183.24,1,118
31.24.130.120,0,54
31.24.134.220,0,54
4.220.28.160,1,117
4.177.20.51,1,52
5.100.182.8,0,7
2.20.165.77,1,57
23.36.77.52,1,57
20.100.198.183,0,117
5.226.162.226,0,245
3.166.253.49,1,246
5.158.193.35,1,113
23.49.30.38,1,57
5.226.160.109,0,245
3.167.2.156,1,241
5.100.180.82,0,54
20.100.50.38,1,53
3.166.254.54,1,244
2.18.172.174,1,58
4.235.8.89,1,52
20.251.208.53,1,54
3.167.1.216,1,244
2.20.167.249,1,57
23.44.47.139,1,57
20.251.243.80,1,117
20.251.86.93,1,52
23.49.30.105,1,57
23.44.38.155,1,57
20.100.31.164,1,118
5.83.224.117,0,52
31.24.135.169,1,54
5.226.163.242,0,245
3.167.4.217,1,246
20.251.216.130,1,53
23.49.23.252,1,57
20.251.203.105,1,118
3.167.8.174,1,241
2.20.166.226,1,57
23.45.147.215,1,57
20.251.176.71,1,53
5.158.193.49,1,113
3.167.4.113,1,246
4.220.17.175,1,52
3.167.1.45,1,244
5.226.163.83,0,245
5.226.164.128,0,245
23.44.33.20,1,57
2.20.161.251,1,57
4.235.35.50,1,52
23.49.16.122,1,57
3.167.2.160,1,244
31.24.135.208,1,54
20.251.108.189,1,53
3.166.254.72,1,241
23.44.32.248,1,57
5.226.167.6,0,245
23.44.39.170,1,57
20.251.203.144,1,53
20.251.180.140,1,53
5.226.167.96,0,245
20.251.90.123,1,53
20.251.75.255,1,52
20.251.154.125,1,53
5.83.230.181,0,52
2.20.165.138,1,57
23.44.40.29,1,57
5.100.183.173,0,54
5.100.184.229,0,54
5.100.181.98,0,54
3.167.4.87,1,244
23.45.144.3,1,57
20.251.177.236,1,52
20.251.141.43,1,117
23.49.31.253,1,57
20.251.201.118,1,53
23.44.37.147,1,57
23.49.27.85,1,57
5.100.177.55,0,54
23.44.47.102,1,57
20.251.207.238,1,54
20.251.200.171,1,53
23.49.28.11,1,57
3.167.1.225,1,244
4.220.36.126,1,52
20.251.88.111,1,53
2.20.163.50,1,57
23.44.42.189,1,57
5.249.252.89,0,53
5.226.165.139,0,245
23.49.22.169,1,57
5.249.254.192,1,53
23.44.33.107,1,57
3.167.8.85,1,241
3.167.8.128,1,244
20.251.141.62,1,52
5.226.163.135,0,245
20.100.54.119,1,118
20.100.43.220,1,117
20.251.182.122,1,52
23.49.17.24,1,57
2.20.163.23,1,57
3.167.5.93,1,244
20.100.31.25,1,118
23.44.39.111,1,57
5.100.180.115,0,54
4.177.12.42,1,52
20.100.129.160,1,118
23.44.32.181,1,57
3.167.7.34,1,244
20.157.165.130,1,118
20.100.46.99,1,53
5.226.162.70,1,117
31.25.223.24,0,247
3.166.254.167,1,246
3.167.9.75,1,246
4.220.42.120,1,53
23.0.161.35,1,58
5.252.244.66,1,54
5.83.230.115,0,52
4.235.80.98,1,52
2.20.166.77,1,57
3.167.5.240,1,241
3.167.9.174,1,244
2.18.173.156,1,58
23.44.33.143,1,57
23.45.144.57,1,57
23.49.22.3,1,57
5.100.186.24,0,54
4.220.20.116,1,52
23.49.29.233,1,57
5.100.176.125,0,54
5.83.227.71,0,52
5.83.227.30,0,52
23.49.19.241,1,57
20.251.75.162,1,117
3.166.253.15,1,244
20.251.168.215,1,117
20.100.218.94,0,52
23.44.41.104,1,57
23.49.30.229,1,57
23.0.161.86,1,58
5.226.167.204,0,245
20.251.153.93,1,54
23.45.144.123,1,57
20.100.192.191,1,53
4.220.20.75,1,52
23.44.40.88,1,57
23.44.43.191,1,57
23.49.22.104,1,57
23.49.20.239,1,57
2.20.165.104,1,57
23.36.77.30,1,57
20.251.235.55,1,117
20.100.27.195,1,118
23.45.145.158,1,57
23.33.119.39,1,58
23.45.144.174,1,57
2.20.164.4,1,57
23.49.20.169,1,57
31.24.135.16,1,54
5.100.178.74,0,54
3.166.254.154,1,244
5.226.163.31,0,245
4.235.15.207,1,117
5.226.162.231,0,245
23.49.23.204,1,57
23.44.44.62,1,57
4.220.24.92,1,52
2.20.163.169,1,57
23.49.27.139,1,57
23.0.161.37,1,58
20.60.207.164,1,117
5.158.193.8,1,113
5.226.163.147,0,245
5.100.182.62,0,54
3.167.6.87,1,244
3.167.0.98,1,241
23.44.34.62,1,57
23.49.23.75,1,57
2.18.174.98,1,58
2.20.163.170,1,57
5.249.251.88,1,53
2.20.161.64,1,57
20.100.31.15,1,117
23.36.79.140,1,57
20.100.136.158,1,53
5.100.184.162,0,54
20.100.191.222,1,53
20.33.194.83,1,118
3.167.4.159,1,244
3.167.6.130,1,246
4.220.33.81,1,117
20.100.187.142,1,118
23.49.17.154,1,57
20.100.239.42,1,53
20.251.94.251,1,117
23.49.18.215,1,57
23.49.24.98,1,57
20.100.206.170,1,53
4.235.96.218,0,53
20.251.87.133,0,53
23.44.45.209,1,57
23.45.146.9,1,57
4.177.16.216,1,53
2.22.225.104,1,57
20.251.208.215,1,118
23.214.96.73,1,50
23.49.24.178,1,57
5.100.179.178,0,54
5.226.167.160,0,245
2.20.162.180,1,57
4.219.8.248,0,118
23.49.27.164,1,57
23.49.29.116,1,57
20.251.0.206,1,54
20.100.44.68,1,52
20.100.36.175,1,117
5.100.182.7,0,54
2.18.173.183,1,58
2.18.175.171,1,58
4.219.8.80,1,54
5.226.160.199,0,245
5.252.244.5,1,55
3.167.2.216,1,244
5.249.226.131,1,56
23.49.24.239,1,57
23.0.161.26,1,58
20.251.178.83,1,53
2.18.173.232,1,58
3.167.0.163,1,244
3.167.5.23,1,244
23.44.37.35,1,57
20.100.132.102,1,118
23.45.145.143,1,57
23.44.42.233,1,57
20.251.128.65,1,53
23.33.119.190,1,58
23.44.34.23,1,57
4.177.8.48,1,53
20.209.25.41,1,118
2.20.163.131,1,57
3.167.7.168,1,244
31.25.223.50,0,246
23.49.24.201,1,57
23.36.76.202,1,57
23.49.27.132,1,57
2.20.162.51,1,57
23.44.33.91,1,57
2.20.165.55,1,57
20.251.200.117,1,118
20.251.71.9,1,52
20.251.195.83,1,53
2.20.161.182,1,57
3.166.253.22,1,246
5.100.177.86,0,7
5.83.229.184,0,51
20.251.82.5,1,54
3.167.1.42,1,244
23.44.45.134,1,57
5.44.71.249,0,252
5.100.177.160,0,54
20.251.153.116,1,53
5.180.47.41,1,49
23.44.38.176,1,57
23.49.28.186,1,57
20.251.152.132,1,52
20.251.207.232,1,54
4.220.28.49,1,118
23.44.39.99,1,57
23.44.32.178,1,57
20.251.98.149,1,117
2.18.175.111,1,58
3.167.5.167,1,246
5.226.163.82,0,245
2.22.225.14,1,57
20.100.213.45,1,117
5.226.163.165,0,245
23.33.119.132,1,58
5.226.167.251,0,245
2.20.167.189,1,57
20.251.138.22,1,53
20.100.213.137,1,116
3.167.3.203,1,244
23.49.23.247,1,57
23.44.34.42,1,57
20.47.49.3,1,118
23.49.27.135,1,57
23.49.23.78,1,57
31.24.132.129,0,54
20.251.162.123,0,54
4.219.4.2,1,54
5.100.177.53,0,7
5.153.104.17,0,53
5.249.251.203,1,53
20.251.5.56,1,52
20.100.113.230,0,50
2.20.167.24,1,57
20.251.73.191,1,52
23.49.25.123,1,57
2.20.167.157,1,57
2.20.167.111,1,57
23.44.34.251,1,57
2.20.160.108,1,57
23.49.29.176,1,57
4.219.5.153,1,54
23.44.36.107,1,57
3.167.9.79,1,241
20.100.197.185,1,118
5.100.178.47,0,54
5.100.180.227,0,54
5.226.165.202,0,245
20.251.161.219,1,53
2.22.55.32,1,57
4.220.43.5,1,53
23.49.19.156,1,57
20.251.140.251,1,117
2.20.165.31,1,57
23.45.145.147,1,57
2.18.172.237,1,58
3.167.0.89,1,244
5.100.184.169,0,54
20.251.129.183,1,52
20.251.203.11,1,54
5.183.100.203,0,54
20.100.228.83,1,53
20.100.113.227,0,50
20.100.151.155,1,117
5.249.254.17,1,117
23.44.45.165,1,57
31.56.194.40,1,49
23.44.46.23,1,57
5.252.244.159,0,57
20.251.211.166,1,54
20.251.74.244,1,52
20.251.16.249,0,54
23.49.31.100,1,57
23.49.24.248,1,57
23.49.17.198,1,57
23.44.36.238,1,57
4.219.15.215,1,54
5.100.177.255,0,54
5.180.83.92,0,56
23.44.44.88,1,57
20.251.84.123,1,117
20.251.212.107,1,54
20.100.59.51,1,53
20.251.240.11,1,53
23.49.29.115,1,57
5.100.176.149,0,54
4.220.24.23,1,53
23.44.33.152,1,57
23.49.26.68,1,57
20.251.114.187,1,52
20.251.109.250,1,117
31.56.194.44,1,50
23.49.27.230,1,57
23.44.35.124,1,57
23.49.26.94,1,57
4.220.25.219,1,53
4.220.27.147,1,52
20.251.72.30,1,53
23.45.146.73,1,57
5.100.179.44,0,54
2.20.163.223,1,57
23.49.28.226,1,57
5.249.252.160,0,53
3.167.0.67,1,241
23.49.28.211,1,57
23.44.34.239,1,57
5.100.181.43,0,54
3.167.8.21,1,244
5.252.244.147,0,57
31.56.194.63,1,49
3.167.6.43,1,246
23.45.144.87,1,57
23.49.19.22,1,57
3.166.254.55,1,241
4.219.12.134,1,53
23.44.34.169,1,57
3.167.5.70,1,244
31.24.128.94,1,54
23.44.41.195,1,57
23.44.38.173,1,57
5.100.183.123,0,54
2.20.164.28,1,57
3.167.6.91,1,241
31.24.131.143,0,54
23.49.23.11,1,57
2.20.164.6,1,57
20.251.95.183,1,52
5.249.255.217,1,53
23.49.17.74,1,57
20.251.111.68,1,117
4.219.15.82,1,117
5.226.165.96,0,245
5.100.187.252,0,54
23.45.144.233,1,57
5.100.187.16,0,3
20.47.49.30,1,118
20.100.255.45,1,53
20.209.25.4,1,118
3.167.5.110,1,244
23.49.19.126,1,57
31.24.131.130,0,54
3.167.1.54,1,244
23.49.16.247,1,57
23.44.33.252,1,57
4.220.8.49,1,53
4.220.38.138,1,53
4.220.18.223,1,53
23.49.25.35,1,57
23.45.147.209,1,57
23.49.23.102,1,57
23.49.19.96,1,57
23.49.18.14,1,57
2.18.174.227,1,58
23.44.36.164,1,57
3.167.4.164,1,244
2.22.55.47,1,57
5.153.104.4,0,53
23.49.24.76,1,57
4.235.113.56,0,54
23.36.76.173,1,57
5.252.244.118,0,57
20.33.194.49,1,117
5.249.254.84,1,53
20.251.81.48,1,52
3.166.254.212,1,246
31.45.56.247,0,56
3.167.4.36,1,244
5.100.179.126,0,54
5.249.254.160,1,53
23.49.20.97,1,57
23.45.144.43,1,57
20.100.43.234,1,118
20.100.133.205,1,117
5.180.83.115,0,56
2.22.225.10,1,57
20.251.182.240,1,53
20.47.48.98,1,117
4.219.11.48,1,53
20.251.106.161,1,117
3.167.7.72,1,244
4.220.39.202,1,53
4.235.95.105,1,53
5.183.100.165,0,54
31.45.36.69,0,56
23.45.147.228,1,57
23.44.45.12,1,57
4.219.0.181,1,54
23.49.18.200,1,57
23.44.43.181,1,57
2.20.167.37,1,57
5.226.163.190,0,245
23.44.46.221,1,57
5.183.100.180,0,54
5.100.178.109,0,54
20.251.210.173,1,54
23.49.16.144,1,57
23.44.44.160,1,57
5.183.100.154,0,54
4.235.34.159,1,118
20.251.160.105,1,52
23.44.44.15,1,57
23.44.34.45,1,57
23.45.146.139,1,57
20.251.108.11,1,53
23.33.119.91,1,58
2.20.167.214,1,57
20.100.242.144,1,117
23.49.30.43,1,57
5.83.224.241,0,245
20.251.88.68,1,52
3.167.10.7,1,244
5.158.193.4,1,113
3.167.3.188,1,246
23.49.28.239,1,57
20.251.17.62,1,53
23.49.23.84,1,57
5.100.178.156,0,54
5.100.187.68,0,54
2.18.174.105,1,58
31.45.60.73,0,55
23.45.147.139,1,57
23.36.77.192,1,57
31.45.61.70,0,55
3.167.3.68,1,241
23.44.42.247,1,57
3.166.253.183,1,246
5.183.100.78,0,54
23.56.175.251,0,51
20.100.210.0,1,53
20.251.16.211,1,52
5.183.100.249,0,54
23.49.19.222,1,57
23.44.38.90,1,57
5.100.180.59,0,54
20.100.161.131,1,53
2.18.174.138,1,58
4.220.18.110,1,53
20.251.146.255,1,117
20.251.170.6,0,53
23.49.20.249,1,57
20.100.181.12,1,53
23.44.46.129,1,57
23.49.16.65,1,57
2.20.161.174,1,57
23.44.37.6,1,57
23.49.22.28,1,57
4.219.12.30,1,116
20.251.3.83,1,53
2.18.175.224,1,58
23.44.45.195,1,57
31.45.49.182,0,56
4.235.15.159,1,117
23.49.31.203,1,57
2.20.165.21,1,57
2.20.167.120,1,57
5.100.183.239,0,54
23.44.36.97,1,57
23.44.38.220,1,57
20.251.144.192,0,53
5.100.179.173,0,54
5.100.186.139,0,54
31.45.40.158,0,56
23.44.41.229,1,57
20.100.51.17,1,53
2.20.161.122,1,57
23.49.30.208,1,57
20.251.171.81,1,54
5.100.185.159,0,54
5.100.184.219,0,54
4.235.13.212,1,117
4.235.108.90,1,117
20.209.25.35,1,118
20.251.89.205,1,118
4.219.0.5,1,54
23.44.42.107,1,57
23.49.31.85,1,57
20.100.190.31,1,53
20.251.196.99,1,54
23.36.76.237,1,57
20.100.113.195,0,51
23.45.146.49,1,57
20.251.90.194,1,118
20.100.37.125,1,53
5.100.179.37,0,54
5.100.177.110,0,54
5.100.185.232,0,54
20.251.75.200,1,53
4.235.10.166,1,52
20.47.49.7,1,117
31.25.223.189,0,246
23.49.19.253,1,57
2.18.172.222,1,58
3.167.9.90,1,244
5.249.254.246,0,53
5.100.182.217,0,54
23.44.47.22,1,57
5.100.183.127,0,54
5.100.178.218,0,54
5.252.244.32,0,57
5.226.160.0,0,245
5.226.164.49,0,245
5.252.244.202,0,57
5.226.165.122,0,245
