saddr,success,ttl
193.215.148.191,0,245
81.95.92.27,0,49
81.95.92.185,0,49
185.126.38.41,0,50
84.48.86.200,0,113
193.160.106.9,0,241
195.0.138.10,0,51
85.93.241.207,0,48
93.124.131.66,0,243
212.33.156.197,0,242
82.134.43.197,0,52
85.221.112.211,0,47
89.9.174.189,0,46
217.17.223.241,0,237
85.167.118.248,0,55
193.213.86.9,0,246
84.205.36.246,0,45
217.118.57.210,0,51
45.137.86.56,0,50
88.93.184.251,0,246
217.170.205.20,1,49
185.181.61.56,1,53
84.49.214.21,0,51
45.138.212.199,1,51
81.167.215.114,0,53
193.212.90.157,0,245
89.10.252.85,0,49
213.52.48.166,0,50
88.91.156.243,1,53
109.108.209.1,1,46
86.62.191.129,0,241
104.143.252.205,0,51
78.26.5.117,0,47
84.49.165.208,0,50
213.52.49.128,0,50
213.52.40.215,0,240
155.4.237.16,0,241
89.10.118.120,0,51
137.221.28.4,0,241
80.239.110.183,0,46
89.10.87.93,0,50
84.215.252.94,0,116
45.88.124.166,0,111
193.213.7.26,0,53
81.93.160.105,0,243
84.48.56.253,0,50
84.202.28.186,0,52
88.94.66.103,0,246
91.135.50.243,0,48
80.239.127.99,0,239
185.174.85.212,1,52
82.116.67.229,0,243
62.73.201.25,0,242
85.113.177.153,0,44
31.169.48.134,0,245
84.49.164.69,0,51
89.9.189.56,0,45
85.200.248.76,0,243
84.48.65.60,0,49
85.167.155.242,0,53
85.200.244.192,0,244
91.135.53.111,0,48
188.124.158.145,0,48
82.134.78.187,0,243
91.135.48.123,0,50
79.174.18.245,0,239
85.113.170.104,0,43
137.221.28.8,0,241
139.117.254.92,0,238
195.1.251.109,0,241
62.92.144.186,0,243
193.215.183.65,0,243
185.174.85.244,1,52
78.31.80.229,0,51
178.174.125.251,0,49
217.118.52.210,0,50
193.212.226.98,0,53
213.184.197.216,0,241
81.93.101.179,0,42
77.223.167.154,0,48
85.166.142.36,0,53
87.238.55.191,1,49
212.33.152.145,0,242
86.62.150.51,0,47
88.87.45.5,0,242
81.166.10.80,0,244
79.161.57.219,1,51
148.122.180.0,0,242
195.0.225.43,0,50
109.247.224.71,0,243
78.158.251.190,0,49
195.204.184.16,0,50
178.164.25.211,0,52
212.67.52.109,0,243
88.84.38.124,0,235
157.22.95.16,0,50
213.166.164.72,0,52
195.204.224.77,0,238
178.174.113.242,0,50
84.49.183.117,0,49
213.161.229.251,0,241
82.146.77.103,0,46
213.128.188.205,0,50
85.93.254.154,0,48
195.139.250.181,0,46
193.69.236.141,0,50
193.75.88.34,0,49
62.101.232.137,0,242
148.122.4.2,0,48
81.191.194.146,0,49
93.124.132.125,0,239
195.204.42.93,0,48
64.137.65.33,0,52
212.125.202.81,0,243
84.49.141.252,0,53
89.10.241.176,0,50
185.47.41.204,1,48
212.89.120.50,0,49
178.248.96.24,0,48
62.50.179.80,0,51
195.204.48.108,0,239
158.36.191.199,1,49
213.52.34.47,0,241
84.211.180.53,0,50
193.213.16.61,0,246
89.10.104.174,0,50
213.52.93.69,0,48
136.234.218.85,0,50
81.95.80.168,0,50
77.223.161.182,0,48
84.49.222.10,0,51
185.92.211.38,0,49
84.210.221.142,1,50
84.49.170.253,0,50
45.88.125.5,0,111
84.49.189.40,0,51
193.213.63.153,0,243
85.93.226.158,0,50
147.12.43.215,0,49
46.227.158.28,0,50
89.151.205.130,0,52
85.252.152.167,0,50
79.170.80.66,0,47
77.223.163.173,0,48
213.236.200.192,1,49
213.128.166.178,0,50
89.10.227.191,0,52
20.251.145.180,1,47
45.89.61.7,1,51
85.196.127.1,0,239
85.93.227.184,0,48
195.0.231.232,0,50
146.247.171.253,0,241
85.113.166.135,0,42
195.181.154.150,0,44
213.128.163.181,0,44
141.0.91.244,0,243
89.207.139.157,0,49
195.1.137.159,0,48
84.205.57.72,0,46
193.215.162.103,0,243
185.214.19.0,0,243
5.100.176.93,0,48
91.126.15.129,0,239
89.207.137.4,0,49
193.215.92.208,0,245
213.145.189.149,0,243
141.195.41.57,0,42
212.125.229.135,0,242
77.223.186.158,0,48
79.161.175.177,0,244
46.203.127.3,0,51
139.164.152.136,0,243
79.171.84.238,0,243
89.250.118.71,0,243
