saddr,success,ttl
20.251.52.176,1,53
20.251.217.51,1,118
20.100.132.60,1,52
23.49.16.47,1,57
20.251.247.238,1,52
2.18.174.3,1,58
5.100.181.135,0,54
20.251.241.215,1,118
5.249.255.196,1,53
3.167.8.106,1,244
3.167.3.254,1,244
5.100.184.245,0,54
23.49.28.94,1,57
23.49.21.233,1,57
5.226.167.225,0,245
23.44.44.109,1,57
23.45.147.7,1,57
31.24.135.16,1,54
5.83.224.17,0,245
3.167.9.75,1,244
20.100.37.75,1,53
3.166.254.52,1,241
23.45.146.182,1,57
23.49.16.35,1,57
5.249.252.194,0,53
5.44.70.1,0,252
20.251.142.159,1,118
23.49.18.229,1,57
20.150.53.66,1,117
23.45.147.181,1,57
5.83.224.115,0,52
4.220.23.239,1,118
3.166.254.209,1,244
5.226.162.214,0,245
23.44.42.192,1,57
23.44.39.211,1,57
2.20.160.122,1,57
20.100.145.7,1,117
4.220.20.88,1,117
23.214.96.72,1,50
23.44.38.222,1,57
23.44.36.184,1,57
20.251.160.12,1,53
2.18.175.252,1,58
23.49.31.222,1,57
2.20.162.164,1,57
23.36.77.119,1,57
23.44.39.133,1,57
20.251.212.154,1,53
2.20.167.244,1,57
23.49.21.118,1,57
23.44.38.194,1,57
20.100.176.240,0,53
3.167.8.24,1,246
3.167.0.106,1,241
23.49.29.111,1,57
2.20.167.40,1,57
2.18.172.151,1,58
23.0.161.6,1,58
5.100.184.205,0,54
5.100.187.186,0,54
4.219.9.185,1,53
4.220.31.76,1,118
23.49.23.246,1,57
20.100.252.212,1,118
23.45.146.45,1,57
23.49.27.174,1,57
31.25.221.41,0,244
23.44.43.92,1,57
20.251.213.26,1,54
23.44.35.201,1,57
23.44.36.141,1,57
31.24.128.40,1,54
20.100.255.54,1,117
4.220.2.207,1,118
20.100.249.52,1,118
5.83.225.141,0,244
3.167.10.254,1,244
23.44.44.223,1,57
20.38.120.1,1,118
20.60.207.129,1,117
3.167.0.107,1,244
20.251.216.176,1,53
5.249.226.132,1,56
23.45.146.214,1,57
23.44.38.111,1,57
23.44.44.210,1,57
23.33.119.134,1,58
23.49.21.71,1,57
23.49.18.169,1,57
23.44.32.166,1,57
20.251.16.177,1,54
23.36.77.106,1,57
3.167.2.246,1,241
5.249.229.42,1,118
5.249.229.49,1,54
3.167.5.126,1,244
4.220.6.129,1,117
23.44.39.44,1,57
20.251.102.199,1,52
5.100.179.94,0,54
5.100.186.92,0,54
2.20.165.129,1,57
23.44.42.194,1,57
20.251.239.234,1,117
5.100.180.115,0,54
3.167.4.227,1,246
23.36.77.64,1,57
23.49.17.142,1,57
5.100.177.213,0,54
4.220.27.45,1,52
2.20.164.112,1,57
4.220.28.26,1,117
23.49.24.86,1,57
20.157.2.103,1,53
23.0.161.57,1,58
2.20.160.230,1,57
2.18.175.98,1,58
20.251.113.104,1,245
23.44.41.75,1,57
23.44.33.116,1,57
2.20.164.123,1,57
20.251.244.203,1,117
23.44.37.134,1,57
20.47.48.4,1,117
5.100.181.59,0,54
3.167.0.18,1,244
5.100.178.73,0,54
4.235.100.210,0,117
20.251.238.38,1,117
4.220.30.178,1,117
23.214.96.132,1,50
2.20.161.56,1,57
4.220.30.46,1,117
20.251.130.72,1,52
20.251.85.209,1,52
23.49.20.119,1,57
23.44.41.54,1,57
2.20.166.97,1,57
5.100.178.144,0,54
5.100.183.15,0,54
3.167.6.10,1,241
20.251.71.102,1,118
23.44.37.229,1,57
2.20.160.211,1,57
2.18.174.213,1,58
2.18.175.228,1,58
