scan_timestamp,run_id,ip,ip_block,port,status,ttl,source
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.89,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.108,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.225.67,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.2.36,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.7.31,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.162.57,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.7.85,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.225.115,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.236,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.68,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.37,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.30,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.190,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.10.51,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.46,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.162.116,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.165,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.55.118,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.1,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.162.250,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.40,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.133,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.72,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.180,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.167.165,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.164.108,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.85,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.127,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.9.160,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.225,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.197,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.9.32,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.117,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.163.35,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.55.79,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.11,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.29,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.3.136,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.131,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.164,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.224,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.10.10,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.6,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.4.75,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.2.163,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.186,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.244,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.10.160,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.75,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.225.79,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.8.226,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.10.77,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.9.35,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.67,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.165.66,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.135,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.119,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.7.29,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.162.198,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.50,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.79,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.8.61,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.8.251,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.232,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.77,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.4.236,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.23.13.5,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.225.7,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.212,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.167.150,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.69,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.153,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.2.33,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.144,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.165.17,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.165.16,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.5.6,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.164.72,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.162.151,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.207,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.166.184,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.163.97,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.8.131,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.55.107,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.8.254,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.33,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.7.203,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.200,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.164.75,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.100,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.198,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.167.5,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.161.159,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.1.99,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.160.141,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.6.49,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.0.97,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.167.51,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.254.193,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.166.253.164,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.4.99,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.22.225.117,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.20.165.105,,80,open,54,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.4.73,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,3.167.3.82,,80,open,244,zmap
2025-10-30T13:47:00Z,2025-10-30T13-46-59Z,2.23.13.117,,80,open,54,zmap
